,r,l
0,29.0,29
1,13.0,13
2,13.0,13
3,21.0,21
4,36.0,36
5,22.0,22
6,21.0,21
7,13.0,13
8,38.0,38
9,26.0,26
10,30.0,30
11,22.0,22
12,25.0,25
13,54.0,54
14,18.0,18
15,75.0,75
16,14.0,14
17,34.0,34
18,15.0,15
19,19.0,19
20,21.0,21
21,29.0,29
22,18.0,18
23,35.0,35
24,38.0,38
25,19.0,19
26,15.0,15
27,14.0,14
28,32.0,32
29,38.0,38
30,23.0,23
31,18.0,18
32,11.0,11
33,43.0,43
34,12.0,12
35,23.0,23
36,50.0,50
37,15.0,15
38,31.0,31
39,24.0,24
40,84.0,84
41,26.0,26
42,34.0,34
43,20.0,20
44,14.0,14
45,35.0,35
46,20.0,20
47,65.0,65
48,32.0,32
49,25.0,25
50,24.0,24
51,17.0,17
52,24.0,24
53,15.0,15
54,30.0,30
55,21.0,21
56,19.0,19
57,37.0,37
58,41.0,41
59,16.0,16
60,20.0,20
61,16.0,16
62,25.0,25
63,69.0,69
64,22.0,22
65,29.0,29
66,17.0,17
67,14.0,14
68,20.0,20
69,19.0,19
70,27.0,27
71,15.0,15
72,27.0,27
73,33.0,33
74,19.0,19
75,27.0,27
76,18.0,18
77,41.0,41
78,39.0,39
79,21.0,21
80,44.0,44
81,30.0,30
82,31.0,31
83,44.0,44
84,34.0,34
85,44.0,44
86,48.0,48
87,30.0,30
88,49.0,49
89,52.0,52
90,20.0,20
91,19.0,19
92,45.0,45
93,21.0,21
94,35.0,35
95,27.0,27
96,24.0,24
97,63.0,63
98,52.0,52
99,29.0,29
100,45.0,45
101,35.0,35
102,24.0,24
103,39.0,39
104,64.0,64
105,31.0,31
106,43.0,43
107,26.0,26
108,40.0,40
109,40.0,40
110,59.0,59
111,156.0,156
112,123.0,123
113,44.0,44
114,48.0,48
115,69.0,69
116,21.0,21
117,37.0,37
118,59.0,59
119,50.0,50
120,97.0,97
121,72.0,72
122,89.0,89
123,101.0,101
124,76.0,76
125,111.0,111
126,33.0,33
127,65.0,65
128,47.0,47
129,52.0,52
130,43.0,43
131,50.0,50
132,183.0,183
133,112.0,112
134,50.0,50
135,79.0,79
136,125.0,125
137,253.0,253
138,117.0,117
139,147.0,147
140,176.0,176
141,201.0,201
142,126.0,126
143,139.0,139
144,74.0,74
145,114.0,114
146,64.0,64
147,102.0,102
148,77.0,77
149,153.0,153
150,94.0,94
151,107.0,107
152,189.0,189
153,132.0,132
154,82.0,82
155,67.0,67
156,74.0,74
157,128.0,128
158,162.0,162
159,103.0,103
160,140.0,140
161,179.0,179
162,148.0,148
163,151.0,151
164,159.0,159
165,55.0,55
166,194.0,194
167,262.0,262
168,115.0,115
169,217.0,217
170,248.0,248
171,261.0,261
172,154.0,154
173,286.0,286
174,404.0,404
175,322.0,322
176,349.0,349
177,204.0,204
178,172.0,172
179,253.0,253
180,368.0,368
181,270.0,270
182,263.0,263
183,116.0,116
184,264.0,264
185,286.0,286
186,274.0,274
187,311.0,311
188,242.0,242
189,340.0,340
190,207.0,207
191,412.0,412
192,304.0,304
193,271.0,271
194,143.0,143
195,538.0,538
196,363.0,363
197,320.0,320
198,210.0,210
199,188.0,188
200,344.0,344
201,114.0,114
202,121.0,121
203,445.0,445
204,100.0,100
205,248.0,248
206,329.0,329
