,r,l
0,25.0,25
1,33.0,33
2,20.0,20
3,20.0,20
4,17.0,17
5,9.0,9
6,16.0,16
7,19.0,19
8,11.0,11
9,13.0,13
10,42.0,42
11,15.0,15
12,18.0,18
13,10.0,10
14,29.0,29
15,21.0,21
16,28.0,28
17,14.0,14
18,21.0,21
19,28.0,28
20,26.0,26
21,15.0,15
22,39.0,39
23,13.0,13
24,16.0,16
25,13.0,13
26,33.0,33
27,8.0,8
28,10.0,10
29,14.0,14
30,18.0,18
31,24.0,24
32,7.0,7
33,11.0,11
34,10.0,10
35,11.0,11
36,14.0,14
37,18.0,18
38,16.0,16
39,15.0,15
40,19.0,19
41,10.0,10
42,14.0,14
43,10.0,10
44,10.0,10
45,17.0,17
46,9.0,9
47,12.0,12
48,18.0,18
49,11.0,11
50,11.0,11
51,9.0,9
52,13.0,13
53,9.0,9
54,15.0,15
55,10.0,10
56,14.0,14
57,12.0,12
58,14.0,14
59,7.0,7
60,9.0,9
61,9.0,9
62,16.0,16
63,12.0,12
64,20.0,20
65,12.0,12
66,8.0,8
67,9.0,9
68,8.0,8
69,22.0,22
70,11.0,11
71,11.0,11
72,11.0,11
73,12.0,12
74,9.0,9
75,18.0,18
76,14.0,14
77,9.0,9
78,11.0,11
79,17.0,17
80,14.0,14
81,12.0,12
82,10.0,10
83,13.0,13
84,14.0,14
85,11.0,11
86,14.0,14
87,14.0,14
88,19.0,19
89,11.0,11
90,32.0,32
91,33.0,33
92,57.0,57
93,23.0,23
94,16.0,16
95,20.0,20
96,11.0,11
97,15.0,15
98,15.0,15
99,14.0,14
100,29.0,29
101,29.0,29
102,18.0,18
103,25.0,25
104,22.0,22
105,12.0,12
106,31.0,31
107,31.0,31
108,20.0,20
109,22.0,22
110,37.0,37
111,48.0,48
112,35.0,35
113,15.0,15
114,13.0,13
115,15.0,15
116,10.0,10
117,49.0,49
118,15.0,15
119,24.0,24
120,16.0,16
121,22.0,22
122,11.0,11
123,26.0,26
124,21.0,21
125,13.0,13
126,25.0,25
127,9.0,9
128,33.0,33
129,28.0,28
130,37.0,37
131,34.0,34
132,28.0,28
133,32.0,32
134,11.0,11
135,63.0,63
136,52.0,52
137,48.0,48
138,24.0,24
139,26.0,26
140,41.0,41
141,24.0,24
142,13.0,13
143,33.0,33
144,15.0,15
145,27.0,27
146,14.0,14
147,28.0,28
148,12.0,12
149,13.0,13
150,14.0,14
151,12.0,12
152,14.0,14
153,25.0,25
154,19.0,19
155,28.0,28
156,36.0,36
157,10.0,10
158,25.0,25
159,20.0,20
160,48.0,48
161,11.0,11
162,10.0,10
163,19.0,19
164,17.0,17
165,37.0,37
166,43.0,43
167,22.0,22
168,19.0,19
169,21.0,21
170,35.0,35
171,54.0,54
172,60.0,60
173,71.0,71
174,58.0,58
175,29.0,29
176,66.0,66
177,58.0,58
178,17.0,17
179,25.0,25
180,32.0,32
181,65.0,65
182,87.0,87
183,31.0,31
184,37.0,37
185,41.0,41
186,38.0,38
187,72.0,72
188,39.0,39
189,102.0,102
190,26.0,26
191,46.0,46
192,48.0,48
193,79.0,79
194,125.0,125
195,73.0,73
196,28.0,28
197,37.0,37
198,72.0,72
199,42.0,42
200,89.0,89
201,80.0,80
202,78.0,78
203,47.0,47
204,62.0,62
205,98.0,98
206,114.0,114
207,71.0,71
208,40.0,40
209,38.0,38
210,42.0,42
211,47.0,47
212,86.0,86
213,78.0,78
214,71.0,71
215,128.0,128
216,44.0,44
217,80.0,80
218,200.0,200
219,237.0,237
220,120.0,120
221,99.0,99
222,83.0,83
223,175.0,175
224,97.0,97
225,77.0,77
226,62.0,62
227,168.0,168
228,173.0,173
229,115.0,115
230,84.0,84
231,42.0,42
232,113.0,113
233,104.0,104
234,99.0,99
235,137.0,137
236,77.0,77
237,66.0,66
238,89.0,89
239,69.0,69
240,52.0,52
241,84.0,84
242,98.0,98
243,69.0,69
244,90.0,90
245,83.0,83
246,121.0,121
247,108.0,108
248,169.0,169
249,85.0,85
250,104.0,104
251,74.0,74
252,104.0,104
253,80.0,80
254,50.0,50
255,31.0,31
256,74.0,74
257,34.0,34
258,68.0,68
259,112.0,112
260,89.0,89
261,44.0,44
262,31.0,31
263,111.0,111
264,80.0,80
265,88.0,88
266,48.0,48
267,35.0,35
268,35.0,35
269,26.0,26
270,38.0,38
271,31.0,31
272,42.0,42
273,34.0,34
274,41.0,41
275,25.0,25
276,42.0,42
277,45.0,45
278,23.0,23
279,20.0,20
280,26.0,26
281,32.0,32
282,45.0,45
283,21.0,21
284,41.0,41
285,36.0,36
286,41.0,41
287,20.0,20
288,56.0,56
289,37.0,37
290,30.0,30
291,52.0,52
292,62.0,62
293,29.0,29
294,58.0,58
295,25.0,25
296,60.0,60
297,38.0,38
298,44.0,44
299,43.0,43
300,37.0,37
301,33.0,33
302,58.0,58
303,51.0,51
304,35.0,35
305,26.0,26
306,23.0,23
307,30.0,30
308,34.0,34
309,32.0,32
310,16.0,16
311,26.0,26
312,18.0,18
313,32.0,32
314,22.0,22
315,30.0,30
316,38.0,38
317,33.0,33
318,34.0,34
319,33.0,33
320,39.0,39
321,18.0,18
322,38.0,38
323,21.0,21
324,31.0,31
325,31.0,31
326,36.0,36
327,40.0,40
328,39.0,39
329,64.0,64
330,29.0,29
331,36.0,36
332,61.0,61
333,56.0,56
334,63.0,63
335,134.0,134
336,182.0,182
337,125.0,125
338,166.0,166
339,104.0,104
340,92.0,92
341,344.0,344
342,133.0,133
343,32.0,32
344,27.0,27
345,38.0,38
346,22.0,22
347,34.0,34
348,60.0,60
349,58.0,58
350,46.0,46
