,r,l
0,14.0,14
1,21.0,21
2,14.0,14
3,23.0,23
4,25.0,25
5,14.0,14
6,27.0,27
7,49.0,49
8,20.0,20
9,11.0,11
10,15.0,15
11,60.0,60
12,53.0,53
13,19.0,19
14,13.0,13
15,15.0,15
16,17.0,17
17,16.0,16
18,26.0,26
19,18.0,18
20,17.0,17
21,30.0,30
22,18.0,18
23,26.0,26
24,22.0,22
25,13.0,13
26,17.0,17
27,28.0,28
28,60.0,60
29,31.0,31
30,19.0,19
31,47.0,47
32,19.0,19
33,38.0,38
34,17.0,17
35,25.0,25
36,21.0,21
37,21.0,21
38,17.0,17
39,30.0,30
40,22.0,22
41,26.0,26
42,14.0,14
43,18.0,18
44,24.0,24
45,43.0,43
46,22.0,22
47,21.0,21
48,10.0,10
49,12.0,12
50,16.0,16
51,23.0,23
52,36.0,36
53,11.0,11
54,16.0,16
55,10.0,10
56,14.0,14
57,13.0,13
58,11.0,11
59,24.0,24
60,14.0,14
61,19.0,19
62,17.0,17
63,11.0,11
64,10.0,10
65,13.0,13
66,9.0,9
67,16.0,16
68,16.0,16
69,12.0,12
70,14.0,14
71,19.0,19
72,35.0,35
73,14.0,14
74,7.0,7
75,13.0,13
76,16.0,16
77,15.0,15
78,15.0,15
79,9.0,9
80,27.0,27
81,22.0,22
82,12.0,12
83,13.0,13
84,14.0,14
85,10.0,10
86,42.0,42
87,15.0,15
88,17.0,17
89,27.0,27
90,21.0,21
91,15.0,15
92,35.0,35
93,13.0,13
94,14.0,14
95,50.0,50
96,25.0,25
97,23.0,23
98,27.0,27
99,32.0,32
100,13.0,13
101,16.0,16
102,13.0,13
103,25.0,25
104,18.0,18
105,10.0,10
106,14.0,14
107,16.0,16
108,12.0,12
109,10.0,10
110,14.0,14
111,10.0,10
112,20.0,20
113,15.0,15
114,26.0,26
115,12.0,12
116,20.0,20
117,17.0,17
118,11.0,11
119,13.0,13
120,8.0,8
121,25.0,25
122,13.0,13
123,13.0,13
124,9.0,9
125,17.0,17
126,20.0,20
127,16.0,16
128,24.0,24
129,18.0,18
130,21.0,21
131,20.0,20
132,16.0,16
133,9.0,9
134,14.0,14
135,10.0,10
136,9.0,9
137,12.0,12
138,22.0,22
139,8.0,8
140,10.0,10
141,8.0,8
142,19.0,19
143,9.0,9
144,10.0,10
145,10.0,10
146,22.0,22
147,12.0,12
148,14.0,14
149,18.0,18
150,19.0,19
151,13.0,13
152,25.0,25
153,15.0,15
154,11.0,11
155,12.0,12
156,13.0,13
157,29.0,29
158,14.0,14
159,19.0,19
160,13.0,13
161,12.0,12
162,10.0,10
163,16.0,16
164,14.0,14
165,22.0,22
166,20.0,20
167,24.0,24
168,35.0,35
169,27.0,27
170,33.0,33
171,16.0,16
172,35.0,35
173,16.0,16
174,30.0,30
175,25.0,25
176,22.0,22
177,11.0,11
178,46.0,46
179,19.0,19
180,21.0,21
181,36.0,36
182,13.0,13
183,34.0,34
184,37.0,37
185,24.0,24
186,31.0,31
187,21.0,21
188,17.0,17
189,47.0,47
190,76.0,76
191,21.0,21
192,10.0,10
193,27.0,27
194,68.0,68
195,18.0,18
196,28.0,28
197,18.0,18
198,27.0,27
199,36.0,36
200,16.0,16
201,35.0,35
202,19.0,19
203,15.0,15
204,40.0,40
205,43.0,43
206,138.0,138
207,127.0,127
208,14.0,14
209,25.0,25
210,34.0,34
