,r,l
0,16.0,16
1,26.0,26
2,14.0,14
3,20.0,20
4,12.0,12
5,31.0,31
6,20.0,20
7,13.0,13
8,29.0,29
9,25.0,25
10,42.0,42
11,21.0,21
12,57.0,57
13,10.0,10
14,26.0,26
15,39.0,39
16,15.0,15
17,15.0,15
18,18.0,18
19,37.0,37
20,20.0,20
21,15.0,15
22,18.0,18
23,18.0,18
24,28.0,28
25,28.0,28
26,19.0,19
27,13.0,13
28,16.0,16
29,40.0,40
30,27.0,27
31,17.0,17
32,30.0,30
33,18.0,18
34,12.0,12
35,22.0,22
36,28.0,28
37,15.0,15
38,15.0,15
39,32.0,32
40,18.0,18
41,18.0,18
42,16.0,16
43,27.0,27
44,17.0,17
45,48.0,48
46,29.0,29
47,34.0,34
48,19.0,19
49,20.0,20
50,20.0,20
51,27.0,27
52,18.0,18
53,12.0,12
54,19.0,19
55,32.0,32
56,19.0,19
57,28.0,28
58,39.0,39
59,19.0,19
60,28.0,28
61,28.0,28
62,16.0,16
63,29.0,29
64,44.0,44
65,21.0,21
66,20.0,20
67,23.0,23
68,27.0,27
69,21.0,21
70,25.0,25
71,43.0,43
72,45.0,45
73,37.0,37
74,23.0,23
75,39.0,39
76,41.0,41
77,26.0,26
78,24.0,24
79,36.0,36
80,26.0,26
81,13.0,13
82,16.0,16
83,17.0,17
84,25.0,25
85,44.0,44
86,58.0,58
87,28.0,28
88,55.0,55
89,66.0,66
90,22.0,22
91,20.0,20
92,22.0,22
93,39.0,39
94,43.0,43
95,43.0,43
96,33.0,33
97,31.0,31
98,24.0,24
99,72.0,72
100,109.0,109
101,31.0,31
102,113.0,113
103,59.0,59
104,128.0,128
105,67.0,67
106,47.0,47
107,165.0,165
108,135.0,135
109,54.0,54
110,41.0,41
111,89.0,89
112,73.0,73
113,61.0,61
114,21.0,21
115,115.0,115
116,73.0,73
117,40.0,40
118,130.0,130
119,139.0,139
120,122.0,122
121,78.0,78
122,118.0,118
123,67.0,67
124,74.0,74
125,60.0,60
126,99.0,99
127,101.0,101
128,44.0,44
129,83.0,83
130,125.0,125
131,106.0,106
132,33.0,33
133,76.0,76
134,151.0,151
135,116.0,116
136,100.0,100
137,93.0,93
138,62.0,62
139,184.0,184
140,79.0,79
141,127.0,127
142,56.0,56
143,87.0,87
144,236.0,236
145,83.0,83
146,71.0,71
147,78.0,78
148,112.0,112
