,r,l
0,22.0,22
1,26.0,26
2,10.0,10
3,21.0,21
4,26.0,26
5,9.0,9
6,12.0,12
7,16.0,16
8,15.0,15
9,17.0,17
10,31.0,31
11,15.0,15
12,32.0,32
13,12.0,12
14,28.0,28
15,25.0,25
16,12.0,12
17,23.0,23
18,10.0,10
19,14.0,14
20,14.0,14
21,15.0,15
22,9.0,9
23,26.0,26
24,13.0,13
25,15.0,15
26,20.0,20
27,25.0,25
28,8.0,8
29,19.0,19
30,19.0,19
31,11.0,11
32,17.0,17
33,12.0,12
34,15.0,15
35,15.0,15
36,47.0,47
37,12.0,12
38,12.0,12
39,18.0,18
40,11.0,11
41,21.0,21
42,18.0,18
43,11.0,11
44,16.0,16
45,10.0,10
46,10.0,10
47,15.0,15
48,9.0,9
49,12.0,12
50,16.0,16
51,14.0,14
52,23.0,23
53,15.0,15
54,9.0,9
55,13.0,13
56,22.0,22
57,15.0,15
58,12.0,12
59,15.0,15
60,10.0,10
61,12.0,12
62,18.0,18
63,25.0,25
64,11.0,11
65,13.0,13
66,12.0,12
67,10.0,10
68,18.0,18
69,15.0,15
70,23.0,23
71,18.0,18
72,52.0,52
73,19.0,19
74,19.0,19
75,22.0,22
76,14.0,14
77,34.0,34
78,15.0,15
79,72.0,72
80,31.0,31
81,27.0,27
82,71.0,71
83,32.0,32
84,31.0,31
85,43.0,43
86,27.0,27
87,18.0,18
88,28.0,28
89,27.0,27
90,32.0,32
91,151.0,151
92,30.0,30
93,70.0,70
94,43.0,43
95,14.0,14
96,23.0,23
97,36.0,36
98,73.0,73
99,49.0,49
100,21.0,21
101,36.0,36
102,30.0,30
103,34.0,34
104,22.0,22
105,17.0,17
106,28.0,28
107,93.0,93
108,21.0,21
109,19.0,19
110,29.0,29
111,26.0,26
112,58.0,58
113,28.0,28
114,33.0,33
115,30.0,30
116,17.0,17
117,39.0,39
118,17.0,17
119,26.0,26
120,12.0,12
121,41.0,41
122,51.0,51
123,30.0,30
124,46.0,46
125,25.0,25
126,77.0,77
127,79.0,79
128,64.0,64
129,48.0,48
130,92.0,92
131,54.0,54
132,64.0,64
133,48.0,48
134,72.0,72
135,47.0,47
136,30.0,30
137,86.0,86
138,49.0,49
139,83.0,83
140,51.0,51
141,21.0,21
142,76.0,76
143,17.0,17
144,52.0,52
145,38.0,38
146,60.0,60
147,97.0,97
148,52.0,52
149,22.0,22
150,44.0,44
151,48.0,48
152,34.0,34
153,76.0,76
154,29.0,29
155,45.0,45
156,40.0,40
157,39.0,39
158,34.0,34
159,29.0,29
160,39.0,39
161,51.0,51
162,174.0,174
163,112.0,112
164,82.0,82
165,84.0,84
166,65.0,65
167,41.0,41
168,288.0,288
