,r,l
0,26.0,26
1,25.0,25
2,33.0,33
3,28.0,28
4,43.0,43
5,31.0,31
6,43.0,43
7,24.0,24
8,39.0,39
9,19.0,19
10,26.0,26
11,16.0,16
12,27.0,27
13,16.0,16
14,23.0,23
15,29.0,29
16,41.0,41
17,55.0,55
18,46.0,46
19,28.0,28
20,34.0,34
21,43.0,43
22,11.0,11
23,18.0,18
24,21.0,21
25,36.0,36
26,16.0,16
27,50.0,50
28,44.0,44
29,20.0,20
30,67.0,67
31,21.0,21
32,35.0,35
33,22.0,22
34,29.0,29
35,52.0,52
36,29.0,29
37,19.0,19
38,21.0,21
39,25.0,25
40,13.0,13
41,20.0,20
42,23.0,23
43,11.0,11
44,17.0,17
45,11.0,11
46,18.0,18
47,43.0,43
48,12.0,12
49,19.0,19
50,18.0,18
51,18.0,18
52,22.0,22
53,17.0,17
54,16.0,16
55,19.0,19
56,26.0,26
57,12.0,12
58,13.0,13
59,21.0,21
60,15.0,15
61,10.0,10
62,16.0,16
63,14.0,14
64,18.0,18
65,18.0,18
66,14.0,14
67,13.0,13
68,12.0,12
69,14.0,14
70,19.0,19
71,12.0,12
72,18.0,18
73,13.0,13
74,16.0,16
75,13.0,13
76,10.0,10
77,17.0,17
78,11.0,11
79,11.0,11
80,11.0,11
81,9.0,9
82,10.0,10
83,11.0,11
84,13.0,13
85,10.0,10
86,14.0,14
87,14.0,14
88,12.0,12
89,8.0,8
90,10.0,10
91,9.0,9
92,9.0,9
93,10.0,10
94,13.0,13
95,14.0,14
96,8.0,8
97,16.0,16
98,15.0,15
99,16.0,16
100,11.0,11
101,10.0,10
102,14.0,14
103,13.0,13
104,10.0,10
105,12.0,12
106,16.0,16
107,16.0,16
108,10.0,10
109,16.0,16
110,19.0,19
111,22.0,22
112,16.0,16
113,16.0,16
114,13.0,13
115,15.0,15
116,17.0,17
117,20.0,20
118,10.0,10
119,16.0,16
120,14.0,14
121,33.0,33
122,12.0,12
123,52.0,52
124,34.0,34
125,17.0,17
126,15.0,15
127,19.0,19
128,13.0,13
129,35.0,35
130,12.0,12
131,17.0,17
132,27.0,27
133,13.0,13
134,19.0,19
135,10.0,10
136,13.0,13
137,19.0,19
138,16.0,16
139,50.0,50
140,46.0,46
141,28.0,28
142,20.0,20
143,15.0,15
144,33.0,33
145,72.0,72
146,33.0,33
147,28.0,28
148,14.0,14
149,17.0,17
150,14.0,14
151,15.0,15
152,12.0,12
153,17.0,17
154,44.0,44
155,13.0,13
156,20.0,20
157,11.0,11
158,19.0,19
159,14.0,14
160,17.0,17
161,20.0,20
162,13.0,13
163,14.0,14
164,36.0,36
165,20.0,20
166,13.0,13
167,12.0,12
168,17.0,17
169,12.0,12
170,9.0,9
171,18.0,18
172,9.0,9
173,12.0,12
174,39.0,39
175,17.0,17
176,16.0,16
177,18.0,18
178,17.0,17
179,18.0,18
180,18.0,18
181,15.0,15
182,17.0,17
183,19.0,19
184,10.0,10
185,8.0,8
186,28.0,28
187,29.0,29
188,24.0,24
189,17.0,17
190,23.0,23
191,34.0,34
192,12.0,12
193,18.0,18
194,43.0,43
195,54.0,54
196,18.0,18
197,18.0,18
198,26.0,26
199,48.0,48
200,26.0,26
201,83.0,83
202,30.0,30
203,43.0,43
204,54.0,54
205,25.0,25
206,37.0,37
207,22.0,22
208,44.0,44
209,17.0,17
210,74.0,74
211,67.0,67
212,19.0,19
213,24.0,24
214,23.0,23
215,27.0,27
216,41.0,41
217,38.0,38
218,19.0,19
219,14.0,14
220,28.0,28
221,47.0,47
222,10.0,10
223,26.0,26
224,37.0,37
225,16.0,16
226,44.0,44
227,18.0,18
228,16.0,16
229,19.0,19
230,17.0,17
231,40.0,40
232,64.0,64
233,18.0,18
234,33.0,33
235,72.0,72
236,21.0,21
237,36.0,36
238,36.0,36
239,37.0,37
240,28.0,28
241,20.0,20
242,21.0,21
243,19.0,19
244,28.0,28
245,17.0,17
246,141.0,141
247,68.0,68
248,26.0,26
249,14.0,14
250,31.0,31
251,64.0,64
252,21.0,21
253,45.0,45
254,54.0,54
255,28.0,28
256,44.0,44
257,73.0,73
258,31.0,31
259,50.0,50
260,27.0,27
261,98.0,98
262,79.0,79
263,120.0,120
264,21.0,21
265,154.0,154
266,54.0,54
267,39.0,39
268,47.0,47
269,50.0,50
270,87.0,87
271,60.0,60
272,89.0,89
273,119.0,119
274,150.0,150
275,41.0,41
276,44.0,44
277,47.0,47
278,139.0,139
279,77.0,77
280,79.0,79
281,83.0,83
282,75.0,75
283,51.0,51
284,45.0,45
285,91.0,91
286,84.0,84
287,117.0,117
288,121.0,121
289,59.0,59
290,113.0,113
291,64.0,64
292,68.0,68
293,32.0,32
294,53.0,53
295,132.0,132
296,90.0,90
297,47.0,47
298,163.0,163
299,67.0,67
300,55.0,55
301,79.0,79
302,110.0,110
303,113.0,113
304,43.0,43
305,212.0,212
306,66.0,66
307,327.0,327
308,126.0,126
309,164.0,164
310,239.0,239
311,84.0,84
312,112.0,112
313,100.0,100
314,107.0,107
315,181.0,181
316,83.0,83
317,155.0,155
318,133.0,133
319,162.0,162
320,198.0,198
321,173.0,173
322,284.0,284
323,116.0,116
324,116.0,116
325,83.0,83
326,86.0,86
327,103.0,103
328,110.0,110
329,158.0,158
330,138.0,138
331,145.0,145
332,152.0,152
333,165.0,165
334,125.0,125
335,208.0,208
336,90.0,90
337,137.0,137
338,189.0,189
339,197.0,197
340,99.0,99
341,139.0,139
342,94.0,94
343,65.0,65
344,108.0,108
345,65.0,65
346,41.0,41
347,37.0,37
348,118.0,118
349,66.0,66
350,115.0,115
351,278.0,278
