,r,l
0,20.0,20
1,22.0,22
2,31.0,31
3,25.0,25
4,26.0,26
5,43.0,43
6,19.0,19
7,12.0,12
8,18.0,18
9,17.0,17
10,17.0,17
11,47.0,47
12,40.0,40
13,15.0,15
14,11.0,11
15,23.0,23
16,21.0,21
17,13.0,13
18,34.0,34
19,24.0,24
20,34.0,34
21,45.0,45
22,30.0,30
23,43.0,43
24,11.0,11
25,49.0,49
26,44.0,44
27,9.0,9
28,109.0,109
29,15.0,15
30,31.0,31
31,23.0,23
32,24.0,24
33,26.0,26
34,16.0,16
35,25.0,25
36,26.0,26
37,33.0,33
38,32.0,32
39,9.0,9
40,29.0,29
41,20.0,20
42,49.0,49
43,16.0,16
44,11.0,11
45,11.0,11
46,20.0,20
47,13.0,13
48,14.0,14
49,30.0,30
50,40.0,40
51,15.0,15
52,21.0,21
53,14.0,14
54,24.0,24
55,19.0,19
56,8.0,8
57,12.0,12
58,15.0,15
59,16.0,16
60,10.0,10
61,9.0,9
62,11.0,11
63,10.0,10
64,10.0,10
65,12.0,12
66,10.0,10
67,15.0,15
68,12.0,12
69,9.0,9
70,10.0,10
71,11.0,11
72,13.0,13
73,16.0,16
74,8.0,8
75,12.0,12
76,15.0,15
77,9.0,9
78,7.0,7
79,13.0,13
80,8.0,8
81,13.0,13
82,15.0,15
83,12.0,12
84,15.0,15
85,18.0,18
86,9.0,9
87,11.0,11
88,10.0,10
89,8.0,8
90,12.0,12
91,13.0,13
92,12.0,12
93,11.0,11
94,10.0,10
95,14.0,14
96,13.0,13
97,12.0,12
98,20.0,20
99,16.0,16
100,12.0,12
101,11.0,11
102,25.0,25
103,13.0,13
104,19.0,19
105,20.0,20
106,22.0,22
107,24.0,24
108,23.0,23
109,11.0,11
110,18.0,18
111,26.0,26
112,27.0,27
113,17.0,17
114,72.0,72
115,20.0,20
116,18.0,18
117,17.0,17
118,35.0,35
119,22.0,22
120,12.0,12
121,25.0,25
122,20.0,20
123,13.0,13
124,27.0,27
125,25.0,25
126,22.0,22
127,14.0,14
128,29.0,29
129,31.0,31
130,16.0,16
131,22.0,22
132,23.0,23
133,18.0,18
134,23.0,23
135,22.0,22
136,33.0,33
137,22.0,22
138,40.0,40
139,42.0,42
140,43.0,43
141,21.0,21
142,36.0,36
143,54.0,54
144,37.0,37
145,36.0,36
146,26.0,26
147,36.0,36
148,42.0,42
149,25.0,25
150,22.0,22
151,22.0,22
152,67.0,67
153,58.0,58
154,29.0,29
155,38.0,38
156,99.0,99
157,34.0,34
158,29.0,29
159,62.0,62
160,21.0,21
161,46.0,46
162,39.0,39
163,46.0,46
164,49.0,49
165,28.0,28
166,42.0,42
167,27.0,27
168,53.0,53
169,41.0,41
170,44.0,44
171,50.0,50
172,21.0,21
173,37.0,37
174,44.0,44
175,54.0,54
176,42.0,42
177,19.0,19
178,70.0,70
179,22.0,22
180,97.0,97
181,62.0,62
182,35.0,35
183,38.0,38
184,66.0,66
185,48.0,48
186,127.0,127
187,106.0,106
188,39.0,39
189,48.0,48
190,43.0,43
191,56.0,56
192,58.0,58
193,22.0,22
194,22.0,22
195,37.0,37
196,51.0,51
197,13.0,13
198,24.0,24
199,25.0,25
200,24.0,24
201,24.0,24
202,35.0,35
203,20.0,20
204,22.0,22
205,33.0,33
206,49.0,49
207,28.0,28
208,43.0,43
209,42.0,42
210,33.0,33
211,43.0,43
212,53.0,53
213,33.0,33
214,41.0,41
215,20.0,20
216,74.0,74
217,55.0,55
218,52.0,52
219,65.0,65
220,66.0,66
221,73.0,73
222,115.0,115
223,50.0,50
224,24.0,24
225,54.0,54
226,52.0,52
227,20.0,20
228,17.0,17
229,36.0,36
230,67.0,67
231,41.0,41
232,36.0,36
233,62.0,62
234,17.0,17
235,20.0,20
236,17.0,17
237,37.0,37
238,19.0,19
239,17.0,17
240,19.0,19
241,37.0,37
242,35.0,35
243,25.0,25
244,34.0,34
245,46.0,46
246,25.0,25
247,16.0,16
248,24.0,24
249,23.0,23
250,29.0,29
251,20.0,20
252,32.0,32
253,17.0,17
254,22.0,22
255,25.0,25
256,14.0,14
257,12.0,12
258,31.0,31
259,17.0,17
260,18.0,18
261,27.0,27
262,16.0,16
263,28.0,28
264,16.0,16
265,22.0,22
266,14.0,14
267,28.0,28
268,34.0,34
269,19.0,19
270,17.0,17
271,30.0,30
272,27.0,27
273,20.0,20
274,35.0,35
275,21.0,21
276,34.0,34
277,17.0,17
278,41.0,41
279,25.0,25
280,42.0,42
281,27.0,27
282,59.0,59
283,22.0,22
284,25.0,25
285,101.0,101
286,25.0,25
287,25.0,25
288,51.0,51
289,65.0,65
290,38.0,38
291,92.0,92
292,25.0,25
293,74.0,74
294,51.0,51
295,55.0,55
296,31.0,31
297,53.0,53
298,57.0,57
299,61.0,61
300,26.0,26
301,42.0,42
302,57.0,57
303,56.0,56
304,47.0,47
305,69.0,69
306,60.0,60
307,32.0,32
308,81.0,81
309,54.0,54
310,48.0,48
311,83.0,83
312,37.0,37
313,70.0,70
314,52.0,52
315,62.0,62
316,89.0,89
317,69.0,69
318,102.0,102
319,53.0,53
320,38.0,38
321,139.0,139
322,30.0,30
323,27.0,27
324,28.0,28
325,66.0,66
326,26.0,26
327,29.0,29
328,50.0,50
329,79.0,79
330,59.0,59
331,95.0,95
332,120.0,120
333,85.0,85
334,126.0,126
335,87.0,87
336,109.0,109
337,143.0,143
338,113.0,113
339,159.0,159
340,174.0,174
341,184.0,184
342,113.0,113
343,100.0,100
344,105.0,105
345,185.0,185
346,102.0,102
347,152.0,152
348,134.0,134
349,125.0,125
350,168.0,168
351,97.0,97
352,93.0,93
353,79.0,79
354,111.0,111
355,148.0,148
356,150.0,150
357,179.0,179
358,208.0,208
359,312.0,312
360,1000.0,1000
361,207.0,207
362,448.0,448
363,329.0,329
364,106.0,106
365,1000.0,1000
366,452.0,452
367,198.0,198
368,213.0,213
369,201.0,201
370,155.0,155
371,170.0,170
372,427.0,427
373,324.0,324
374,144.0,144
375,94.0,94
376,100.0,100
377,125.0,125
378,101.0,101
379,128.0,128
380,261.0,261
381,121.0,121
382,234.0,234
383,167.0,167
384,258.0,258
385,144.0,144
386,155.0,155
387,272.0,272
388,268.0,268
389,390.0,390
390,547.0,547
391,278.0,278
392,156.0,156
393,286.0,286
394,268.0,268
395,356.0,356
396,212.0,212
397,180.0,180
398,391.0,391
399,362.0,362
400,260.0,260
401,231.0,231
402,406.0,406
403,115.0,115
404,381.0,381
405,232.0,232
406,468.0,468
407,234.0,234
408,483.0,483
409,413.0,413
410,367.0,367
411,407.0,407
412,204.0,204
413,390.0,390
414,218.0,218
415,179.0,179
416,188.0,188
417,421.0,421
418,436.0,436
419,412.0,412
420,415.0,415
421,261.0,261
422,344.0,344
423,741.0,741
424,177.0,177
425,101.0,101
426,162.0,162
427,154.0,154
428,110.0,110
429,164.0,164
430,175.0,175
431,182.0,182
432,205.0,205
433,202.0,202
434,186.0,186
435,231.0,231
436,405.0,405
437,327.0,327
438,208.0,208
439,323.0,323
440,195.0,195
441,602.0,602
442,183.0,183
443,318.0,318
444,137.0,137
445,100.0,100
446,137.0,137
447,136.0,136
448,107.0,107
449,97.0,97
450,149.0,149
451,335.0,335
452,201.0,201
453,182.0,182
454,182.0,182
455,360.0,360
456,163.0,163
457,109.0,109
458,143.0,143
459,112.0,112
460,143.0,143
461,145.0,145
462,109.0,109
463,127.0,127
464,91.0,91
465,109.0,109
466,94.0,94
467,145.0,145
468,142.0,142
469,98.0,98
470,118.0,118
471,120.0,120
472,84.0,84
473,78.0,78
474,98.0,98
475,109.0,109
476,114.0,114
477,81.0,81
478,137.0,137
479,139.0,139
480,102.0,102
481,102.0,102
482,120.0,120
483,79.0,79
484,82.0,82
485,104.0,104
486,84.0,84
487,89.0,89
488,108.0,108
489,161.0,161
490,133.0,133
491,119.0,119
492,88.0,88
493,113.0,113
494,139.0,139
495,160.0,160
496,170.0,170
497,140.0,140
498,156.0,156
499,145.0,145
500,81.0,81
501,86.0,86
502,97.0,97
503,130.0,130
504,75.0,75
