,r,l
0,22.0,22
1,26.0,26
2,14.0,14
3,60.0,60
4,20.0,20
5,17.0,17
6,12.0,12
7,16.0,16
8,16.0,16
9,26.0,26
10,22.0,22
11,28.0,28
12,18.0,18
13,11.0,11
14,49.0,49
15,25.0,25
16,30.0,30
17,9.0,9
18,23.0,23
19,23.0,23
20,22.0,22
21,21.0,21
22,31.0,31
23,30.0,30
24,14.0,14
25,30.0,30
26,40.0,40
27,24.0,24
28,21.0,21
29,50.0,50
30,25.0,25
31,33.0,33
32,36.0,36
33,30.0,30
34,25.0,25
35,13.0,13
36,11.0,11
37,26.0,26
38,20.0,20
39,21.0,21
40,24.0,24
41,19.0,19
42,34.0,34
43,18.0,18
44,27.0,27
45,18.0,18
46,20.0,20
47,17.0,17
48,12.0,12
49,12.0,12
50,16.0,16
51,27.0,27
52,25.0,25
53,25.0,25
54,20.0,20
55,30.0,30
56,26.0,26
57,17.0,17
58,28.0,28
59,31.0,31
60,18.0,18
61,10.0,10
62,12.0,12
63,26.0,26
64,14.0,14
65,20.0,20
66,54.0,54
67,26.0,26
68,14.0,14
69,16.0,16
70,23.0,23
71,15.0,15
72,9.0,9
73,11.0,11
74,13.0,13
75,15.0,15
76,12.0,12
77,15.0,15
78,36.0,36
79,21.0,21
80,15.0,15
81,19.0,19
82,18.0,18
83,10.0,10
84,13.0,13
85,35.0,35
86,33.0,33
87,25.0,25
88,21.0,21
89,14.0,14
90,12.0,12
91,10.0,10
92,13.0,13
93,16.0,16
94,52.0,52
95,16.0,16
96,14.0,14
97,71.0,71
98,20.0,20
99,31.0,31
100,16.0,16
101,13.0,13
102,22.0,22
103,45.0,45
104,54.0,54
105,24.0,24
106,16.0,16
107,14.0,14
108,19.0,19
109,11.0,11
110,23.0,23
111,15.0,15
112,33.0,33
113,18.0,18
114,15.0,15
115,15.0,15
116,14.0,14
117,17.0,17
118,18.0,18
119,14.0,14
120,26.0,26
121,11.0,11
122,23.0,23
123,21.0,21
124,26.0,26
125,15.0,15
126,13.0,13
127,17.0,17
128,19.0,19
129,25.0,25
130,18.0,18
131,11.0,11
132,26.0,26
133,28.0,28
134,28.0,28
135,16.0,16
136,16.0,16
137,30.0,30
138,50.0,50
139,21.0,21
140,17.0,17
141,34.0,34
142,82.0,82
143,49.0,49
144,11.0,11
145,15.0,15
146,25.0,25
147,19.0,19
148,27.0,27
149,13.0,13
150,36.0,36
151,28.0,28
152,63.0,63
153,25.0,25
154,17.0,17
155,42.0,42
156,64.0,64
157,20.0,20
158,33.0,33
159,26.0,26
160,67.0,67
161,21.0,21
162,81.0,81
163,88.0,88
164,102.0,102
165,57.0,57
166,50.0,50
167,41.0,41
168,46.0,46
