,r,l
0,53.0,53
1,33.0,33
2,18.0,18
3,31.0,31
4,26.0,26
5,22.0,22
6,15.0,15
7,22.0,22
8,19.0,19
9,13.0,13
10,22.0,22
11,28.0,28
12,24.0,24
13,32.0,32
14,14.0,14
15,11.0,11
16,45.0,45
17,23.0,23
18,66.0,66
19,39.0,39
20,43.0,43
21,17.0,17
22,10.0,10
23,20.0,20
24,26.0,26
25,47.0,47
26,19.0,19
27,15.0,15
28,58.0,58
29,66.0,66
30,26.0,26
31,45.0,45
32,58.0,58
33,24.0,24
34,33.0,33
35,39.0,39
36,21.0,21
37,9.0,9
38,20.0,20
39,19.0,19
40,48.0,48
41,37.0,37
42,59.0,59
43,33.0,33
44,59.0,59
45,12.0,12
46,20.0,20
47,42.0,42
48,36.0,36
49,25.0,25
50,34.0,34
51,23.0,23
52,43.0,43
53,48.0,48
54,43.0,43
55,17.0,17
56,47.0,47
57,20.0,20
58,35.0,35
59,41.0,41
60,38.0,38
61,29.0,29
62,20.0,20
63,45.0,45
64,29.0,29
65,23.0,23
66,17.0,17
67,25.0,25
68,15.0,15
69,76.0,76
70,31.0,31
71,25.0,25
72,24.0,24
73,23.0,23
74,42.0,42
75,56.0,56
76,32.0,32
77,23.0,23
78,14.0,14
79,21.0,21
80,67.0,67
81,60.0,60
82,40.0,40
83,70.0,70
84,38.0,38
85,54.0,54
86,114.0,114
87,35.0,35
88,18.0,18
89,25.0,25
90,69.0,69
91,32.0,32
92,23.0,23
93,94.0,94
94,41.0,41
95,43.0,43
96,31.0,31
97,37.0,37
98,33.0,33
99,52.0,52
100,17.0,17
101,56.0,56
102,16.0,16
103,38.0,38
104,14.0,14
105,34.0,34
106,21.0,21
107,69.0,69
108,17.0,17
109,30.0,30
110,44.0,44
111,18.0,18
112,23.0,23
113,62.0,62
114,78.0,78
115,46.0,46
116,30.0,30
117,66.0,66
118,68.0,68
119,102.0,102
120,13.0,13
121,9.0,9
122,68.0,68
123,27.0,27
124,109.0,109
125,102.0,102
126,17.0,17
127,50.0,50
128,38.0,38
129,45.0,45
130,90.0,90
131,64.0,64
132,37.0,37
133,47.0,47
134,20.0,20
135,38.0,38
136,80.0,80
137,49.0,49
138,30.0,30
139,22.0,22
140,25.0,25
141,19.0,19
142,39.0,39
143,19.0,19
