,r,l
0,13.0,13
1,17.0,17
2,11.0,11
3,18.0,18
4,13.0,13
5,34.0,34
6,16.0,16
7,12.0,12
8,10.0,10
9,17.0,17
10,30.0,30
11,16.0,16
12,26.0,26
13,33.0,33
14,13.0,13
15,18.0,18
16,15.0,15
17,24.0,24
18,14.0,14
19,15.0,15
20,15.0,15
21,42.0,42
22,16.0,16
23,12.0,12
24,18.0,18
25,25.0,25
26,16.0,16
27,17.0,17
28,9.0,9
29,23.0,23
30,15.0,15
31,19.0,19
32,26.0,26
33,18.0,18
34,20.0,20
35,16.0,16
36,15.0,15
37,11.0,11
38,21.0,21
39,23.0,23
40,30.0,30
41,12.0,12
42,13.0,13
43,16.0,16
44,8.0,8
45,21.0,21
46,9.0,9
47,17.0,17
48,9.0,9
49,15.0,15
50,11.0,11
51,31.0,31
52,19.0,19
53,18.0,18
54,18.0,18
55,10.0,10
56,14.0,14
57,10.0,10
58,26.0,26
59,23.0,23
60,18.0,18
61,12.0,12
62,21.0,21
63,11.0,11
64,19.0,19
65,16.0,16
66,25.0,25
67,15.0,15
68,18.0,18
69,20.0,20
70,10.0,10
71,17.0,17
72,28.0,28
73,28.0,28
74,12.0,12
75,24.0,24
76,13.0,13
77,12.0,12
78,23.0,23
79,27.0,27
80,27.0,27
81,14.0,14
82,10.0,10
83,16.0,16
84,11.0,11
85,11.0,11
86,23.0,23
87,12.0,12
88,10.0,10
89,16.0,16
90,8.0,8
91,12.0,12
92,10.0,10
93,8.0,8
94,16.0,16
95,20.0,20
96,14.0,14
97,11.0,11
98,13.0,13
99,12.0,12
100,13.0,13
101,9.0,9
102,8.0,8
103,9.0,9
104,9.0,9
105,14.0,14
106,13.0,13
107,15.0,15
108,17.0,17
109,12.0,12
110,10.0,10
111,16.0,16
112,15.0,15
113,14.0,14
114,19.0,19
115,9.0,9
116,17.0,17
117,16.0,16
118,10.0,10
119,10.0,10
120,14.0,14
121,11.0,11
122,12.0,12
123,17.0,17
124,10.0,10
125,14.0,14
126,12.0,12
127,15.0,15
128,16.0,16
129,13.0,13
130,10.0,10
131,24.0,24
132,8.0,8
133,18.0,18
134,21.0,21
135,16.0,16
136,9.0,9
137,11.0,11
138,19.0,19
139,18.0,18
140,12.0,12
141,12.0,12
142,15.0,15
143,15.0,15
144,22.0,22
145,14.0,14
146,19.0,19
147,18.0,18
148,14.0,14
149,17.0,17
150,13.0,13
151,12.0,12
152,16.0,16
153,14.0,14
154,20.0,20
155,31.0,31
156,19.0,19
157,9.0,9
158,19.0,19
159,16.0,16
160,19.0,19
161,15.0,15
162,29.0,29
163,41.0,41
164,24.0,24
165,16.0,16
166,11.0,11
167,16.0,16
168,16.0,16
169,27.0,27
170,12.0,12
171,10.0,10
172,12.0,12
173,19.0,19
174,26.0,26
175,21.0,21
176,12.0,12
177,14.0,14
178,16.0,16
179,19.0,19
180,30.0,30
181,24.0,24
182,31.0,31
183,28.0,28
184,19.0,19
185,17.0,17
186,15.0,15
187,37.0,37
188,40.0,40
189,82.0,82
190,49.0,49
191,49.0,49
192,22.0,22
193,21.0,21
194,40.0,40
195,99.0,99
196,40.0,40
197,17.0,17
198,32.0,32
199,40.0,40
200,21.0,21
201,26.0,26
202,37.0,37
203,52.0,52
204,24.0,24
205,33.0,33
206,57.0,57
207,26.0,26
208,32.0,32
209,53.0,53
210,45.0,45
211,20.0,20
212,37.0,37
213,26.0,26
214,28.0,28
215,25.0,25
216,107.0,107
217,18.0,18
218,24.0,24
219,38.0,38
220,36.0,36
221,93.0,93
222,36.0,36
223,41.0,41
224,89.0,89
225,58.0,58
226,62.0,62
227,93.0,93
228,64.0,64
229,56.0,56
230,142.0,142
231,33.0,33
232,47.0,47
233,76.0,76
234,61.0,61
235,126.0,126
236,98.0,98
