,r,l
0,25.0,25
1,18.0,18
2,28.0,28
3,50.0,50
4,32.0,32
5,18.0,18
6,17.0,17
7,46.0,46
8,24.0,24
9,18.0,18
10,29.0,29
11,52.0,52
12,20.0,20
13,17.0,17
14,14.0,14
15,15.0,15
16,23.0,23
17,25.0,25
18,44.0,44
19,33.0,33
20,17.0,17
21,21.0,21
22,11.0,11
23,29.0,29
24,13.0,13
25,17.0,17
26,45.0,45
27,16.0,16
28,30.0,30
29,24.0,24
30,18.0,18
31,35.0,35
32,58.0,58
33,19.0,19
34,18.0,18
35,12.0,12
36,48.0,48
37,13.0,13
38,13.0,13
39,21.0,21
40,25.0,25
41,21.0,21
42,13.0,13
43,40.0,40
44,18.0,18
45,23.0,23
46,38.0,38
47,21.0,21
48,18.0,18
49,11.0,11
50,18.0,18
51,28.0,28
52,18.0,18
53,11.0,11
54,31.0,31
55,35.0,35
56,41.0,41
57,49.0,49
58,37.0,37
59,44.0,44
60,12.0,12
61,16.0,16
62,20.0,20
63,62.0,62
64,58.0,58
65,21.0,21
66,36.0,36
67,46.0,46
68,19.0,19
69,25.0,25
70,23.0,23
71,12.0,12
72,39.0,39
73,31.0,31
74,21.0,21
75,46.0,46
76,39.0,39
77,12.0,12
78,20.0,20
79,33.0,33
80,16.0,16
81,22.0,22
82,37.0,37
83,100.0,100
84,80.0,80
85,45.0,45
86,60.0,60
87,17.0,17
88,27.0,27
89,20.0,20
90,27.0,27
91,36.0,36
92,35.0,35
93,32.0,32
94,23.0,23
95,52.0,52
96,15.0,15
97,39.0,39
98,19.0,19
99,19.0,19
100,22.0,22
101,17.0,17
102,13.0,13
103,54.0,54
104,18.0,18
105,29.0,29
106,20.0,20
107,25.0,25
108,24.0,24
109,17.0,17
110,36.0,36
111,25.0,25
112,81.0,81
113,35.0,35
114,81.0,81
115,18.0,18
116,17.0,17
117,22.0,22
118,40.0,40
119,25.0,25
120,26.0,26
121,86.0,86
122,40.0,40
123,25.0,25
124,39.0,39
125,42.0,42
126,52.0,52
127,33.0,33
128,35.0,35
129,18.0,18
130,23.0,23
131,31.0,31
132,34.0,34
133,42.0,42
134,23.0,23
135,24.0,24
136,32.0,32
137,36.0,36
138,18.0,18
139,58.0,58
140,64.0,64
141,50.0,50
142,66.0,66
143,74.0,74
144,22.0,22
145,29.0,29
146,54.0,54
147,31.0,31
148,154.0,154
149,66.0,66
150,72.0,72
151,40.0,40
152,63.0,63
153,55.0,55
154,23.0,23
155,54.0,54
156,21.0,21
157,28.0,28
158,53.0,53
159,60.0,60
160,129.0,129
161,55.0,55
162,53.0,53
163,119.0,119
164,39.0,39
165,44.0,44
166,36.0,36
167,54.0,54
168,101.0,101
169,49.0,49
170,74.0,74
171,41.0,41
172,34.0,34
173,50.0,50
174,43.0,43
175,110.0,110
176,39.0,39
177,29.0,29
178,92.0,92
179,81.0,81
180,108.0,108
181,89.0,89
182,55.0,55
183,54.0,54
184,77.0,77
185,76.0,76
186,97.0,97
187,83.0,83
188,78.0,78
189,37.0,37
190,75.0,75
191,94.0,94
192,88.0,88
193,74.0,74
194,70.0,70
195,156.0,156
196,82.0,82
197,78.0,78
198,111.0,111
199,133.0,133
200,131.0,131
201,69.0,69
202,100.0,100
203,100.0,100
204,75.0,75
205,93.0,93
206,28.0,28
207,91.0,91
208,69.0,69
209,171.0,171
210,107.0,107
211,133.0,133
212,134.0,134
213,122.0,122
214,156.0,156
215,81.0,81
216,212.0,212
217,138.0,138
218,378.0,378
219,404.0,404
220,129.0,129
221,130.0,130
222,81.0,81
223,189.0,189
224,86.0,86
225,106.0,106
226,98.0,98
227,104.0,104
228,83.0,83
229,52.0,52
230,56.0,56
231,49.0,49
232,76.0,76
233,101.0,101
234,225.0,225
235,107.0,107
236,130.0,130
237,99.0,99
238,49.0,49
239,95.0,95
240,166.0,166
241,175.0,175
242,166.0,166
243,116.0,116
244,127.0,127
245,201.0,201
246,119.0,119
247,263.0,263
248,168.0,168
249,111.0,111
250,238.0,238
251,168.0,168
252,169.0,169
253,256.0,256
254,128.0,128
255,276.0,276
256,113.0,113
257,139.0,139
258,309.0,309
259,94.0,94
260,147.0,147
261,204.0,204
262,126.0,126
263,169.0,169
264,175.0,175
265,122.0,122
266,286.0,286
267,100.0,100
268,97.0,97
269,128.0,128
270,139.0,139
271,122.0,122
272,111.0,111
273,104.0,104
274,152.0,152
275,195.0,195
276,328.0,328
277,220.0,220
278,182.0,182
279,589.0,589
280,179.0,179
281,313.0,313
282,197.0,197
283,207.0,207
284,266.0,266
285,239.0,239
286,398.0,398
287,564.0,564
288,361.0,361
289,433.0,433
290,244.0,244
291,256.0,256
292,510.0,510
293,279.0,279
294,367.0,367
295,352.0,352
296,441.0,441
297,338.0,338
298,319.0,319
299,395.0,395
300,365.0,365
301,697.0,697
302,568.0,568
303,399.0,399
304,381.0,381
305,516.0,516
306,490.0,490
307,333.0,333
308,499.0,499
309,413.0,413
310,551.0,551
311,490.0,490
312,564.0,564
313,456.0,456
314,393.0,393
315,146.0,146
316,432.0,432
317,171.0,171
318,410.0,410
319,286.0,286
320,459.0,459
321,438.0,438
322,466.0,466
323,621.0,621
324,234.0,234
325,317.0,317
326,802.0,802
327,305.0,305
328,466.0,466
329,422.0,422
330,237.0,237
331,736.0,736
332,278.0,278
333,431.0,431
334,272.0,272
335,1000.0,1000
336,650.0,650
337,443.0,443
338,441.0,441
339,276.0,276
340,184.0,184
341,829.0,829
342,186.0,186
343,503.0,503
344,516.0,516
345,506.0,506
346,730.0,730
347,440.0,440
348,499.0,499
349,572.0,572
350,579.0,579
351,600.0,600
352,429.0,429
353,939.0,939
354,1000.0,1000
355,498.0,498
356,330.0,330
357,753.0,753
358,274.0,274
359,1000.0,1000
360,1000.0,1000
361,230.0,230
362,1000.0,1000
363,772.0,772
364,1000.0,1000
365,788.0,788
366,1000.0,1000
367,841.0,841
368,520.0,520
369,891.0,891
370,830.0,830
371,784.0,784
372,1000.0,1000
373,1000.0,1000
374,1000.0,1000
375,1000.0,1000
376,1000.0,1000
377,1000.0,1000
378,1000.0,1000
379,1000.0,1000
380,1000.0,1000
381,1000.0,1000
382,1000.0,1000
383,1000.0,1000
384,518.0,518
385,1000.0,1000
386,585.0,585
387,1000.0,1000
388,1000.0,1000
389,1000.0,1000
390,1000.0,1000
391,1000.0,1000
392,1000.0,1000
393,1000.0,1000
394,1000.0,1000
395,1000.0,1000
396,1000.0,1000
397,1000.0,1000
398,1000.0,1000
399,323.0,323
400,1000.0,1000
401,1000.0,1000
402,1000.0,1000
403,1000.0,1000
404,1000.0,1000
405,1000.0,1000
406,1000.0,1000
407,1000.0,1000
408,1000.0,1000
409,1000.0,1000
410,955.0,955
411,1000.0,1000
412,827.0,827
413,1000.0,1000
414,1000.0,1000
415,1000.0,1000
416,155.0,155
417,393.0,393
418,1000.0,1000
419,1000.0,1000
420,923.0,923
421,1000.0,1000
422,1000.0,1000
423,1000.0,1000
424,1000.0,1000
425,1000.0,1000
426,1000.0,1000
427,740.0,740
428,954.0,954
429,925.0,925
430,1000.0,1000
431,1000.0,1000
432,845.0,845
433,1000.0,1000
434,1000.0,1000
435,1000.0,1000
436,773.0,773
437,699.0,699
438,1000.0,1000
439,114.0,114
440,1000.0,1000
441,1000.0,1000
442,1000.0,1000
443,1000.0,1000
444,1000.0,1000
445,1000.0,1000
446,1000.0,1000
447,1000.0,1000
448,1000.0,1000
449,1000.0,1000
450,1000.0,1000
451,1000.0,1000
452,1000.0,1000
453,1000.0,1000
454,1000.0,1000
455,1000.0,1000
456,1000.0,1000
457,1000.0,1000
458,1000.0,1000
459,1000.0,1000
460,1000.0,1000
461,1000.0,1000
462,1000.0,1000
463,1000.0,1000
464,1000.0,1000
465,1000.0,1000
466,1000.0,1000
467,1000.0,1000
468,1000.0,1000
469,1000.0,1000
470,1000.0,1000
471,1000.0,1000
472,1000.0,1000
473,1000.0,1000
474,1000.0,1000
475,1000.0,1000
476,1000.0,1000
477,1000.0,1000
478,1000.0,1000
479,1000.0,1000
480,1000.0,1000
481,1000.0,1000
482,1000.0,1000
483,1000.0,1000
484,1000.0,1000
485,1000.0,1000
486,1000.0,1000
487,1000.0,1000
488,1000.0,1000
489,1000.0,1000
490,1000.0,1000
491,1000.0,1000
492,1000.0,1000
493,1000.0,1000
494,1000.0,1000
495,1000.0,1000
496,1000.0,1000
497,1000.0,1000
498,1000.0,1000
499,1000.0,1000
500,1000.0,1000
501,1000.0,1000
502,1000.0,1000
503,1000.0,1000
504,1000.0,1000
505,1000.0,1000
506,1000.0,1000
507,1000.0,1000
508,1000.0,1000
509,1000.0,1000
510,1000.0,1000
511,1000.0,1000
512,1000.0,1000
513,1000.0,1000
514,633.0,633
515,1000.0,1000
516,800.0,800
517,1000.0,1000
518,1000.0,1000
519,1000.0,1000
520,1000.0,1000
521,707.0,707
522,1000.0,1000
523,1000.0,1000
524,1000.0,1000
525,1000.0,1000
526,955.0,955
527,1000.0,1000
528,648.0,648
529,1000.0,1000
530,857.0,857
531,1000.0,1000
532,1000.0,1000
533,516.0,516
534,1000.0,1000
535,793.0,793
536,1000.0,1000
537,1000.0,1000
538,1000.0,1000
539,1000.0,1000
540,1000.0,1000
541,1000.0,1000
542,1000.0,1000
543,1000.0,1000
544,1000.0,1000
545,1000.0,1000
546,1000.0,1000
547,1000.0,1000
548,1000.0,1000
549,1000.0,1000
550,1000.0,1000
551,1000.0,1000
552,1000.0,1000
553,1000.0,1000
554,1000.0,1000
555,1000.0,1000
556,1000.0,1000
557,1000.0,1000
558,1000.0,1000
559,1000.0,1000
560,1000.0,1000
561,1000.0,1000
562,1000.0,1000
563,1000.0,1000
564,1000.0,1000
565,1000.0,1000
566,1000.0,1000
567,1000.0,1000
568,1000.0,1000
569,1000.0,1000
570,1000.0,1000
571,1000.0,1000
572,1000.0,1000
573,1000.0,1000
574,1000.0,1000
575,1000.0,1000
576,1000.0,1000
577,1000.0,1000
578,1000.0,1000
579,1000.0,1000
580,1000.0,1000
581,1000.0,1000
582,1000.0,1000
583,1000.0,1000
584,1000.0,1000
585,1000.0,1000
586,1000.0,1000
587,1000.0,1000
588,1000.0,1000
589,1000.0,1000
590,1000.0,1000
591,1000.0,1000
592,1000.0,1000
593,1000.0,1000
594,1000.0,1000
595,1000.0,1000
596,1000.0,1000
597,1000.0,1000
598,1000.0,1000
599,1000.0,1000
600,1000.0,1000
601,1000.0,1000
602,1000.0,1000
603,1000.0,1000
604,1000.0,1000
605,1000.0,1000
606,1000.0,1000
607,1000.0,1000
608,1000.0,1000
609,1000.0,1000
610,1000.0,1000
611,1000.0,1000
612,1000.0,1000
613,1000.0,1000
614,1000.0,1000
615,1000.0,1000
616,1000.0,1000
617,1000.0,1000
618,1000.0,1000
619,1000.0,1000
620,1000.0,1000
621,1000.0,1000
622,1000.0,1000
623,977.0,977
624,1000.0,1000
625,1000.0,1000
626,1000.0,1000
627,1000.0,1000
628,1000.0,1000
629,670.0,670
630,703.0,703
631,755.0,755
632,1000.0,1000
633,1000.0,1000
634,1000.0,1000
635,1000.0,1000
636,1000.0,1000
637,1000.0,1000
638,1000.0,1000
639,1000.0,1000
640,1000.0,1000
641,1000.0,1000
642,1000.0,1000
643,1000.0,1000
644,1000.0,1000
645,1000.0,1000
646,1000.0,1000
647,1000.0,1000
648,1000.0,1000
649,1000.0,1000
650,1000.0,1000
651,1000.0,1000
652,1000.0,1000
653,1000.0,1000
654,1000.0,1000
655,1000.0,1000
656,1000.0,1000
657,1000.0,1000
658,1000.0,1000
659,1000.0,1000
660,1000.0,1000
661,1000.0,1000
662,1000.0,1000
