,r,l
0,8.0,8
1,10.0,10
2,17.0,17
3,26.0,26
4,23.0,23
5,15.0,15
6,14.0,14
7,26.0,26
8,14.0,14
9,10.0,10
10,15.0,15
11,11.0,11
12,13.0,13
13,18.0,18
14,13.0,13
15,15.0,15
16,18.0,18
17,15.0,15
18,23.0,23
19,21.0,21
20,12.0,12
21,22.0,22
22,57.0,57
23,16.0,16
24,17.0,17
25,9.0,9
26,19.0,19
27,15.0,15
28,14.0,14
29,13.0,13
30,12.0,12
31,11.0,11
32,12.0,12
33,12.0,12
34,23.0,23
35,13.0,13
36,21.0,21
37,9.0,9
38,11.0,11
39,9.0,9
40,11.0,11
41,15.0,15
42,16.0,16
43,16.0,16
44,11.0,11
45,10.0,10
46,21.0,21
47,17.0,17
48,14.0,14
49,16.0,16
50,15.0,15
51,11.0,11
52,16.0,16
53,20.0,20
54,15.0,15
55,13.0,13
56,14.0,14
57,9.0,9
58,13.0,13
59,15.0,15
60,13.0,13
61,11.0,11
62,8.0,8
63,14.0,14
64,14.0,14
65,16.0,16
66,10.0,10
67,10.0,10
68,8.0,8
69,13.0,13
70,12.0,12
71,9.0,9
72,13.0,13
73,9.0,9
74,12.0,12
75,14.0,14
76,15.0,15
77,12.0,12
78,9.0,9
79,11.0,11
80,15.0,15
81,11.0,11
82,16.0,16
83,13.0,13
84,11.0,11
85,18.0,18
86,16.0,16
87,11.0,11
88,19.0,19
89,14.0,14
90,10.0,10
91,15.0,15
92,11.0,11
93,17.0,17
94,15.0,15
95,18.0,18
96,15.0,15
97,25.0,25
98,29.0,29
99,23.0,23
100,19.0,19
101,75.0,75
102,30.0,30
103,20.0,20
104,16.0,16
105,30.0,30
106,54.0,54
107,87.0,87
108,11.0,11
109,58.0,58
110,14.0,14
111,13.0,13
112,23.0,23
113,17.0,17
114,13.0,13
115,26.0,26
116,24.0,24
117,20.0,20
118,27.0,27
119,16.0,16
120,14.0,14
121,8.0,8
122,21.0,21
123,19.0,19
124,22.0,22
125,15.0,15
126,8.0,8
127,13.0,13
128,10.0,10
129,21.0,21
130,8.0,8
131,16.0,16
132,13.0,13
133,16.0,16
134,8.0,8
135,9.0,9
136,14.0,14
137,11.0,11
138,9.0,9
139,7.0,7
140,16.0,16
141,9.0,9
142,10.0,10
143,8.0,8
144,14.0,14
145,9.0,9
146,19.0,19
147,18.0,18
148,12.0,12
149,15.0,15
150,9.0,9
151,10.0,10
152,12.0,12
153,9.0,9
154,13.0,13
155,19.0,19
156,16.0,16
157,13.0,13
158,22.0,22
159,13.0,13
160,11.0,11
161,21.0,21
162,14.0,14
163,15.0,15
164,26.0,26
165,14.0,14
166,19.0,19
167,13.0,13
168,16.0,16
169,20.0,20
170,20.0,20
171,10.0,10
172,18.0,18
173,15.0,15
174,15.0,15
175,27.0,27
176,79.0,79
177,21.0,21
178,14.0,14
179,20.0,20
180,16.0,16
181,13.0,13
182,25.0,25
183,21.0,21
184,31.0,31
185,44.0,44
186,21.0,21
187,24.0,24
188,16.0,16
189,26.0,26
190,23.0,23
191,30.0,30
192,16.0,16
193,15.0,15
194,21.0,21
195,39.0,39
196,23.0,23
197,22.0,22
198,46.0,46
199,23.0,23
200,24.0,24
201,25.0,25
202,22.0,22
203,72.0,72
204,33.0,33
205,35.0,35
206,28.0,28
207,27.0,27
208,50.0,50
209,15.0,15
210,51.0,51
211,15.0,15
212,16.0,16
213,69.0,69
214,18.0,18
215,19.0,19
216,14.0,14
217,25.0,25
218,20.0,20
219,36.0,36
220,14.0,14
221,41.0,41
222,14.0,14
223,29.0,29
224,52.0,52
225,11.0,11
226,19.0,19
227,37.0,37
228,19.0,19
229,34.0,34
230,37.0,37
231,27.0,27
232,33.0,33
233,13.0,13
234,18.0,18
235,22.0,22
236,13.0,13
237,34.0,34
238,35.0,35
239,58.0,58
240,37.0,37
241,23.0,23
242,63.0,63
243,18.0,18
244,26.0,26
245,29.0,29
246,14.0,14
247,49.0,49
248,24.0,24
249,28.0,28
250,18.0,18
251,43.0,43
252,19.0,19
253,19.0,19
254,21.0,21
255,73.0,73
256,59.0,59
257,19.0,19
258,24.0,24
259,15.0,15
260,47.0,47
261,65.0,65
262,54.0,54
263,47.0,47
264,43.0,43
265,44.0,44
266,79.0,79
267,29.0,29
268,41.0,41
269,47.0,47
270,44.0,44
271,85.0,85
272,83.0,83
273,40.0,40
274,16.0,16
275,39.0,39
276,29.0,29
277,47.0,47
278,47.0,47
279,27.0,27
280,50.0,50
281,124.0,124
282,44.0,44
283,41.0,41
284,120.0,120
285,200.0,200
286,49.0,49
287,59.0,59
288,101.0,101
289,122.0,122
290,58.0,58
291,50.0,50
292,94.0,94
293,139.0,139
294,85.0,85
295,122.0,122
296,106.0,106
297,157.0,157
298,190.0,190
299,78.0,78
300,222.0,222
301,130.0,130
302,108.0,108
303,100.0,100
304,86.0,86
305,54.0,54
306,91.0,91
307,62.0,62
308,89.0,89
309,44.0,44
310,63.0,63
311,168.0,168
312,56.0,56
313,102.0,102
314,146.0,146
315,181.0,181
316,89.0,89
317,120.0,120
318,147.0,147
319,97.0,97
320,141.0,141
321,111.0,111
322,81.0,81
323,100.0,100
324,81.0,81
325,82.0,82
326,112.0,112
327,207.0,207
328,84.0,84
329,95.0,95
330,150.0,150
331,177.0,177
332,186.0,186
333,213.0,213
334,108.0,108
335,122.0,122
336,69.0,69
337,133.0,133
338,88.0,88
339,130.0,130
340,87.0,87
341,97.0,97
342,102.0,102
343,136.0,136
344,194.0,194
345,126.0,126
346,177.0,177
347,84.0,84
348,97.0,97
349,87.0,87
350,87.0,87
351,106.0,106
352,109.0,109
353,59.0,59
354,112.0,112
355,54.0,54
356,314.0,314
357,91.0,91
358,110.0,110
359,173.0,173
360,137.0,137
361,98.0,98
362,80.0,80
363,154.0,154
364,66.0,66
365,67.0,67
366,109.0,109
367,71.0,71
368,85.0,85
369,99.0,99
370,80.0,80
371,143.0,143
372,64.0,64
373,81.0,81
374,46.0,46
375,47.0,47
376,61.0,61
377,100.0,100
378,70.0,70
379,54.0,54
380,86.0,86
381,53.0,53
382,76.0,76
383,24.0,24
384,32.0,32
385,25.0,25
386,53.0,53
387,27.0,27
388,22.0,22
389,63.0,63
390,24.0,24
391,50.0,50
392,52.0,52
393,30.0,30
394,59.0,59
395,41.0,41
396,30.0,30
397,56.0,56
398,44.0,44
399,58.0,58
400,45.0,45
401,32.0,32
402,49.0,49
403,66.0,66
404,36.0,36
405,234.0,234
406,61.0,61
407,65.0,65
408,65.0,65
409,139.0,139
410,69.0,69
411,73.0,73
412,119.0,119
413,54.0,54
414,38.0,38
415,93.0,93
416,35.0,35
417,61.0,61
418,98.0,98
419,100.0,100
420,31.0,31
421,70.0,70
422,93.0,93
423,64.0,64
424,92.0,92
425,42.0,42
426,39.0,39
427,86.0,86
428,48.0,48
429,100.0,100
430,48.0,48
431,34.0,34
432,34.0,34
433,85.0,85
434,39.0,39
435,98.0,98
436,131.0,131
437,94.0,94
438,33.0,33
439,129.0,129
440,44.0,44
441,108.0,108
442,52.0,52
443,64.0,64
444,54.0,54
445,69.0,69
446,95.0,95
447,53.0,53
448,45.0,45
449,45.0,45
450,111.0,111
451,37.0,37
452,63.0,63
453,53.0,53
454,58.0,58
455,67.0,67
456,62.0,62
457,42.0,42
458,26.0,26
459,67.0,67
460,76.0,76
461,50.0,50
462,24.0,24
463,62.0,62
464,67.0,67
465,51.0,51
466,66.0,66
467,60.0,60
468,60.0,60
469,58.0,58
470,37.0,37
471,22.0,22
472,61.0,61
473,72.0,72
474,62.0,62
