,r,l
0,14.0,14
1,31.0,31
2,28.0,28
3,30.0,30
4,44.0,44
5,13.0,13
6,12.0,12
7,27.0,27
8,20.0,20
9,15.0,15
10,19.0,19
11,25.0,25
12,32.0,32
13,40.0,40
14,16.0,16
15,20.0,20
16,12.0,12
17,16.0,16
18,41.0,41
19,23.0,23
20,35.0,35
21,37.0,37
22,20.0,20
23,22.0,22
24,15.0,15
25,30.0,30
26,26.0,26
27,9.0,9
28,29.0,29
29,25.0,25
30,21.0,21
31,14.0,14
32,16.0,16
33,16.0,16
34,15.0,15
35,64.0,64
36,20.0,20
37,18.0,18
38,14.0,14
39,16.0,16
40,23.0,23
41,60.0,60
42,35.0,35
43,29.0,29
44,25.0,25
45,35.0,35
46,25.0,25
47,21.0,21
48,30.0,30
49,16.0,16
50,23.0,23
51,43.0,43
52,57.0,57
53,23.0,23
54,17.0,17
55,18.0,18
56,14.0,14
57,21.0,21
58,20.0,20
59,17.0,17
60,33.0,33
61,10.0,10
62,59.0,59
63,28.0,28
64,11.0,11
65,41.0,41
66,24.0,24
67,19.0,19
68,18.0,18
69,34.0,34
70,27.0,27
71,34.0,34
72,26.0,26
73,18.0,18
74,39.0,39
75,20.0,20
76,12.0,12
77,15.0,15
78,60.0,60
79,18.0,18
80,20.0,20
81,33.0,33
82,23.0,23
83,38.0,38
84,65.0,65
85,61.0,61
86,23.0,23
87,58.0,58
88,25.0,25
89,46.0,46
90,20.0,20
91,74.0,74
92,35.0,35
93,49.0,49
94,94.0,94
95,70.0,70
96,42.0,42
97,23.0,23
98,42.0,42
99,26.0,26
100,43.0,43
101,30.0,30
102,42.0,42
103,42.0,42
104,109.0,109
105,41.0,41
106,63.0,63
107,37.0,37
108,30.0,30
109,65.0,65
110,72.0,72
111,53.0,53
112,58.0,58
113,126.0,126
114,84.0,84
115,101.0,101
116,30.0,30
117,116.0,116
118,32.0,32
119,37.0,37
120,114.0,114
121,173.0,173
122,126.0,126
123,81.0,81
124,94.0,94
125,108.0,108
126,107.0,107
127,19.0,19
128,84.0,84
129,28.0,28
130,151.0,151
131,99.0,99
132,129.0,129
133,331.0,331
134,111.0,111
135,53.0,53
136,101.0,101
137,124.0,124
138,38.0,38
139,124.0,124
140,101.0,101
141,112.0,112
142,119.0,119
143,98.0,98
144,95.0,95
145,117.0,117
146,89.0,89
147,160.0,160
148,174.0,174
149,118.0,118
150,85.0,85
151,421.0,421
152,300.0,300
153,270.0,270
154,118.0,118
155,87.0,87
156,219.0,219
157,357.0,357
158,262.0,262
159,197.0,197
160,173.0,173
161,126.0,126
162,52.0,52
163,160.0,160
164,208.0,208
165,94.0,94
166,274.0,274
167,209.0,209
168,279.0,279
169,204.0,204
170,244.0,244
171,349.0,349
172,409.0,409
173,175.0,175
174,479.0,479
175,222.0,222
176,387.0,387
177,461.0,461
178,275.0,275
179,436.0,436
180,339.0,339
181,282.0,282
182,656.0,656
183,705.0,705
184,353.0,353
185,471.0,471
186,113.0,113
187,431.0,431
188,457.0,457
189,180.0,180
190,109.0,109
191,221.0,221
192,181.0,181
193,92.0,92
194,220.0,220
195,171.0,171
