,r,l
0,16.0,16
1,16.0,16
2,35.0,35
3,18.0,18
4,33.0,33
5,10.0,10
6,18.0,18
7,12.0,12
8,18.0,18
9,29.0,29
10,23.0,23
11,14.0,14
12,36.0,36
13,29.0,29
14,14.0,14
15,33.0,33
16,16.0,16
17,24.0,24
18,16.0,16
19,26.0,26
20,13.0,13
21,28.0,28
22,19.0,19
23,13.0,13
24,16.0,16
25,34.0,34
26,21.0,21
27,25.0,25
28,23.0,23
29,19.0,19
30,25.0,25
31,15.0,15
32,14.0,14
33,18.0,18
34,41.0,41
35,17.0,17
36,10.0,10
37,34.0,34
38,25.0,25
39,34.0,34
40,27.0,27
41,42.0,42
42,17.0,17
43,32.0,32
44,19.0,19
45,55.0,55
46,29.0,29
47,11.0,11
48,20.0,20
49,34.0,34
50,53.0,53
51,60.0,60
52,45.0,45
53,26.0,26
54,35.0,35
55,49.0,49
56,26.0,26
57,55.0,55
58,48.0,48
59,27.0,27
60,29.0,29
61,21.0,21
62,19.0,19
63,28.0,28
64,20.0,20
65,22.0,22
66,58.0,58
67,51.0,51
68,92.0,92
69,58.0,58
70,17.0,17
71,71.0,71
72,38.0,38
73,203.0,203
74,55.0,55
75,37.0,37
76,43.0,43
77,58.0,58
78,113.0,113
79,53.0,53
80,160.0,160
81,31.0,31
82,31.0,31
83,22.0,22
84,116.0,116
85,99.0,99
86,30.0,30
87,35.0,35
88,41.0,41
89,45.0,45
90,85.0,85
91,100.0,100
92,53.0,53
93,30.0,30
94,33.0,33
95,41.0,41
96,59.0,59
97,19.0,19
98,124.0,124
99,138.0,138
100,207.0,207
101,111.0,111
102,64.0,64
103,59.0,59
104,26.0,26
105,34.0,34
106,40.0,40
107,71.0,71
108,52.0,52
109,55.0,55
110,33.0,33
111,85.0,85
112,80.0,80
113,105.0,105
114,280.0,280
115,139.0,139
116,175.0,175
117,66.0,66
118,169.0,169
119,195.0,195
120,176.0,176
121,81.0,81
122,89.0,89
123,94.0,94
124,76.0,76
125,66.0,66
126,39.0,39
127,38.0,38
128,43.0,43
129,82.0,82
130,63.0,63
131,39.0,39
132,68.0,68
133,93.0,93
134,80.0,80
135,107.0,107
136,97.0,97
137,93.0,93
138,105.0,105
139,92.0,92
140,117.0,117
141,119.0,119
142,101.0,101
143,237.0,237
144,250.0,250
145,372.0,372
146,198.0,198
147,327.0,327
148,499.0,499
149,275.0,275
150,329.0,329
151,384.0,384
152,322.0,322
153,351.0,351
154,305.0,305
155,226.0,226
156,151.0,151
157,141.0,141
158,271.0,271
159,204.0,204
160,213.0,213
161,148.0,148
162,453.0,453
163,284.0,284
164,428.0,428
165,486.0,486
166,327.0,327
167,342.0,342
168,141.0,141
169,246.0,246
170,422.0,422
171,203.0,203
172,216.0,216
173,218.0,218
174,364.0,364
175,207.0,207
176,222.0,222
177,354.0,354
178,452.0,452
179,444.0,444
180,377.0,377
181,158.0,158
182,488.0,488
183,271.0,271
184,162.0,162
185,866.0,866
186,409.0,409
187,236.0,236
188,262.0,262
189,255.0,255
190,224.0,224
191,342.0,342
192,319.0,319
193,376.0,376
194,218.0,218
195,359.0,359
196,545.0,545
197,252.0,252
198,385.0,385
199,238.0,238
200,326.0,326
201,400.0,400
202,706.0,706
203,657.0,657
204,258.0,258
205,435.0,435
206,512.0,512
207,478.0,478
208,626.0,626
209,575.0,575
210,257.0,257
211,246.0,246
212,196.0,196
213,294.0,294
214,1000.0,1000
215,957.0,957
216,100.0,100
217,312.0,312
218,88.0,88
219,402.0,402
220,123.0,123
221,185.0,185
222,218.0,218
223,210.0,210
224,137.0,137
225,186.0,186
226,242.0,242
227,113.0,113
228,264.0,264
229,148.0,148
230,150.0,150
231,374.0,374
232,112.0,112
233,389.0,389
234,422.0,422
235,644.0,644
236,107.0,107
237,127.0,127
238,198.0,198
239,327.0,327
240,238.0,238
241,224.0,224
242,95.0,95
243,344.0,344
244,550.0,550
245,357.0,357
246,107.0,107
247,135.0,135
248,473.0,473
249,275.0,275
250,333.0,333
251,242.0,242
252,117.0,117
253,239.0,239
254,363.0,363
255,327.0,327
256,130.0,130
257,140.0,140
258,120.0,120
259,118.0,118
260,120.0,120
261,167.0,167
262,125.0,125
263,132.0,132
264,128.0,128
265,121.0,121
266,83.0,83
267,124.0,124
268,136.0,136
269,125.0,125
270,171.0,171
271,87.0,87
272,102.0,102
273,79.0,79
274,153.0,153
275,103.0,103
276,167.0,167
277,114.0,114
278,186.0,186
279,177.0,177
280,91.0,91
281,135.0,135
282,179.0,179
283,175.0,175
284,273.0,273
285,329.0,329
286,307.0,307
287,203.0,203
288,232.0,232
289,183.0,183
290,242.0,242
291,219.0,219
292,372.0,372
293,214.0,214
294,312.0,312
295,364.0,364
296,375.0,375
297,229.0,229
298,314.0,314
299,170.0,170
300,535.0,535
301,277.0,277
302,224.0,224
303,219.0,219
304,669.0,669
305,263.0,263
306,335.0,335
307,290.0,290
308,316.0,316
309,467.0,467
310,344.0,344
311,286.0,286
312,95.0,95
313,319.0,319
314,277.0,277
315,250.0,250
316,583.0,583
317,310.0,310
318,246.0,246
319,334.0,334
320,397.0,397
321,340.0,340
322,246.0,246
323,489.0,489
324,107.0,107
325,287.0,287
326,364.0,364
327,454.0,454
328,502.0,502
329,632.0,632
330,102.0,102
331,826.0,826
332,392.0,392
333,653.0,653
334,385.0,385
335,462.0,462
336,339.0,339
337,529.0,529
338,318.0,318
339,260.0,260
340,376.0,376
341,252.0,252
342,309.0,309
343,350.0,350
344,220.0,220
345,457.0,457
346,256.0,256
347,183.0,183
348,437.0,437
349,290.0,290
350,248.0,248
351,672.0,672
352,268.0,268
353,428.0,428
354,343.0,343
