,r,l
0,-6.440148778775068,150
1,1.1983599055692922,150
2,-20.088069153653535,150
3,-15.159624526808864,150
4,-25.33623568834264,150
5,-17.761940084187348,150
6,-1.9633037218214857,150
7,-14.13929015456927,150
8,-30.413638112374112,150
9,-29.886219455788055,150
10,-3.926751464570665,150
11,-8.252462461017076,150
12,-12.82971340712796,150
13,3.7106187151294527,150
14,-28.74499443318261,150
15,-39.507134010047224,150
16,4.37488824992884,150
17,-7.391424294883187,150
18,-5.616244689835174,150
19,-4.7327493893339385,150
20,-17.72317124754408,150
21,-22.985230016639257,150
22,-7.626298538498166,150
23,2.918804366437346,150
24,-24.623451944156457,150
25,-33.65731415298993,150
26,-12.543726426079193,150
27,-9.889402883857285,150
28,-36.561379655628464,150
29,-17.103319734879364,150
30,8.208864895876362,150
31,-27.071714968330397,150
32,-5.53010758552856,150
33,-14.060756243516911,150
34,-5.9197087061291835,150
35,-27.507008050240145,150
36,-8.784689653872986,150
37,-22.368066734077324,150
38,-28.77364427119237,150
39,-26.53582705387597,150
40,-15.284158516993074,150
41,2.2252263468365725,150
42,-30.511942661099923,150
43,5.607291085857765,150
44,-12.26929816027718,150
45,-11.645818711642114,150
46,-10.88091091900964,150
47,-8.678778217760042,150
48,-9.236525198158844,150
49,-3.3359654027831867,150
50,-1.5154070412142226,150
51,-13.826274839035875,150
52,-18.266465787969118,150
53,-14.687013149404555,150
54,4.059249895023189,150
55,-21.745760444007836,150
56,-18.205959699529974,150
57,-4.534087815012856,150
58,-16.10434449634088,150
59,-32.45825363677189,150
60,-23.595778305315616,150
61,-35.24368575755953,150
62,9.893645539146652,150
63,-22.415348106290576,150
64,-28.689613733907915,150
65,-22.651867650125343,150
66,2.5575227644996925,150
67,-10.206665926376099,150
68,-3.1321086553817823,150
69,-16.186643938132963,150
70,-45.935550923646694,150
71,-14.71481464010325,150
72,-4.739678115787763,150
73,3.7153884798060197,150
74,1.1015443065890966,150
75,5.81673368772949,150
76,-17.3086594061321,150
77,-12.261317757598658,150
78,-24.142458210737455,150
79,-29.297166231290202,150
80,-6.166679366290076,150
81,3.026650417355516,150
82,-5.9661462157035485,150
83,-8.68580186434161,150
84,-18.964536230606285,150
85,-14.59899114678247,150
86,0.8847399640136813,150
87,-39.808880264583074,150
88,-8.15941231554007,150
89,-9.125912157265688,150
90,-9.242963957896599,150
91,-6.339561596613346,150
92,2.29662910634456,150
93,-1.5083363367906357,150
94,-34.15513852404315,150
95,-4.6897907109375945,150
96,-17.032117396292563,150
97,-1.368588369525001,150
98,1.3634306298561993,150
99,-5.4110139823974075,150
100,-11.770453201119063,150
101,-60.0735039829659,150
102,-22.45075080141406,150
103,-0.15765887625188357,150
104,-4.640794774369254,150
105,-16.683508090159602,150
106,-26.49017228115174,150
107,-30.33845954241727,150
108,-1.4091384493998893,150
109,-26.213651340377428,150
110,-32.03711688104421,150
111,-9.012451655376081,150
112,4.322136967972239,150
113,1.9317727279986592,150
114,-44.62632963195981,150
115,-31.335329113701157,150
116,-13.86378930791754,150
117,-19.98729605026102,150
118,3.3486430721374654,150
119,20.943426282897036,150
120,-0.49572623440629093,150
121,1.5473705052596083,150
122,-13.77306978991788,150
123,-44.97793088979446,150
124,-21.704355124101156,150
125,-13.238026600432491,150
126,-2.0892881137938497,150
127,-20.1994674500103,150
128,-16.102477941046228,150
129,-51.00154241109339,150
130,-3.0473480608207337,150
131,-7.490697975572315,150
132,-2.057176032236407,150
133,-30.79326959663213,150
134,-12.300020996349035,150
135,2.5310695940772483,150
136,1.7896431492714455,150
137,-32.1464214887661,150
138,-20.348118631137744,150
139,-23.492179031627966,150
140,-22.574495152031457,150
141,-5.924972125702487,150
142,-8.038776365130252,150
143,-35.470062390879576,150
144,-24.425468554105198,150
145,-23.576346886431647,150
146,-8.42481527151211,150
147,6.27318468692613,150
148,-41.01438254265022,150
149,-14.949880180731153,150
150,7.463587841107303,150
151,-15.2291880469344,150
152,-37.91647103686144,150
153,-11.868155278483894,150
154,-15.579979971436178,150
155,-38.48737542151534,150
156,-21.670698506079226,150
157,-3.99080538565579,150
158,-31.23152478615446,150
159,-8.46330805689391,150
160,-6.544985895096573,150
161,-30.316751383360316,150
162,-10.464291461843063,150
163,-38.675751138524475,150
164,-26.5493256322766,150
165,-2.3936643660060675,150
166,-39.21039962977041,150
167,-9.241443295109967,150
168,-2.631124832009245,150
169,-28.00418728913007,150
170,3.588071326295931,150
171,-8.279543278887937,150
172,-34.06983831313688,150
173,-4.4779915339421885,150
174,-33.422822804015695,150
175,-7.1210851891074025,150
176,0.6216794746749452,150
177,-8.688653633577248,150
178,-9.188790341833824,150
179,-1.9736212245830933,150
180,-21.678355183626067,150
181,-24.117523846465147,150
182,-0.32536979275843037,150
183,-3.659797782630611,150
184,-4.650977463063053,150
185,-13.850138905567396,150
186,-31.09831300373692,150
187,-27.46693922224331,150
188,-27.694557773659337,150
189,-16.788598284030222,150
190,5.708447173698819,150
191,-4.478508738968814,150
192,-20.71781055916087,150
193,-2.7011520070352786,150
194,-38.8221958598957,150
195,-18.40329244745892,150
196,-7.443811862703602,150
197,-14.697770637931786,150
198,-6.55230357660221,150
199,-26.796307613357005,150
200,13.263841845954932,150
201,-14.121189370773726,150
202,-35.48079006085639,150
203,-14.351269967655206,150
204,-45.60787572096466,150
205,-4.599836593949459,150
206,8.905687854903217,150
207,-22.659215245343507,150
208,17.163348397075588,150
209,-6.447980308161964,150
210,-22.77780267347998,150
211,-14.173235372196801,150
212,-11.875840407778105,150
213,-26.282573056386163,150
214,-20.011339991666077,150
215,-4.411246096838208,150
216,-6.240445401770842,150
217,-21.030049140535983,150
218,-17.52702087607431,150
219,-14.889215131803404,150
220,3.7726439873109854,150
221,-1.7947509491257012,150
222,-26.655151041512845,150
223,-17.290608590948747,150
224,5.531220631376325,150
225,-20.01821029125039,150
226,-7.610498054235874,150
227,-15.470423880002233,150
228,-7.937682301185138,150
229,-9.771567891118709,150
230,-10.51901531382601,150
231,-14.389251850221134,150
232,2.2082297296512188,150
233,-34.077746416352966,150
234,-21.881527705536726,150
235,-37.69225112510337,150
236,-31.709571015757046,150
237,-18.619752743473775,150
238,-37.89278392408101,150
239,-33.39791769154227,150
240,-3.8666901955294977,150
241,-3.0676598347855806,150
242,-16.578657217417195,150
243,4.656527976518278,150
244,-13.649435935251619,150
245,-3.772755199989104,150
246,-14.709417725984839,150
247,-29.17660223793367,150
248,2.190534619802093,150
249,-14.640395925848143,150
250,7.549411758019218,150
251,-34.23264033013517,150
252,-13.364763848120154,150
253,-12.476293477938485,150
254,-19.937182074031107,150
255,-20.867721587189507,150
256,11.633852044018516,150
257,-33.554769636595985,150
258,-13.389225770967546,150
259,-8.190349661533196,150
260,12.951422652192466,150
261,-18.686518898749142,150
262,-11.990087192723852,150
263,-14.119098891076554,150
264,-12.439388224547825,150
265,-20.31762938577471,150
266,0.12699103998787212,150
267,-14.746781480337496,150
268,-14.501071561185563,150
269,-16.859688016959677,150
270,-8.962468537917994,150
271,-14.31842414131171,150
272,-35.95046005852639,150
273,-5.742484101202039,150
274,-17.36582476238037,150
275,10.872357914075721,150
276,-35.578862347115276,150
277,-8.584729843600757,150
278,-4.3101583336258,150
279,-5.0917488860895865,150
280,-31.58199589824951,150
281,-12.543625192588024,150
282,2.4032711641264046,150
283,5.866023095185288,150
284,-6.568279604002229,150
285,-35.706690651247925,150
286,-2.0791148198420433,150
287,-24.51347087799366,150
288,-18.568606052786578,150
289,-16.18865335890867,150
290,3.2020888848252365,150
291,-1.733122478153268,150
292,-5.70380249732118,150
293,-21.816742502765667,150
294,-10.14089366149581,150
295,-18.8253566377711,150
296,3.780521808243724,150
297,-11.362112869822509,150
298,-7.441275917117956,150
299,-10.848624513129996,150
300,-19.73456407473728,150
301,6.968882981901795,150
302,-32.18900158729577,150
303,5.9398833168090235,150
304,1.9653281854235152,150
305,-41.44784549143061,150
306,-9.58610798860428,150
307,-40.22137673373554,150
308,-11.235807799759487,150
309,-22.473306937650097,150
310,-12.986020098712451,150
311,-33.72525532828163,150
312,-19.45197583738649,150
313,-30.220409941005972,150
314,-14.826452830596304,150
315,-31.302376129106527,150
316,-33.172771625790496,150
317,-6.292739953429267,150
318,-8.347067525322105,150
319,13.712156848954,150
320,-7.199710257865013,150
321,6.731242673724633,150
322,-45.91057855084274,150
323,-34.73325532451881,150
324,-23.520857216405904,150
325,-2.8901978500348564,150
326,-36.274592678709844,150
327,3.589528000927623,150
328,-4.222454943642909,150
329,-4.993265853592535,150
330,16.770874050477374,150
331,-44.06143245958943,150
332,-28.944154399283825,150
333,-15.619595004528785,150
334,-21.321951881934993,150
335,-11.943035271958706,150
336,-27.23350057504279,150
337,0.45727583559602003,150
338,-16.095785435265373,150
339,-35.547152618052216,150
340,-7.707704495733317,150
341,3.777348632877899,150
342,-19.322721872911934,150
343,-10.640006916241502,150
344,-8.139644154635741,150
345,-33.09643444929376,150
346,-4.672278734605754,150
347,-14.581721491296346,150
348,-6.152835776962128,150
349,-8.773662957642339,150
350,-13.687737396528707,150
351,-0.7874626460101748,150
352,-14.765795202170528,150
353,-36.18323880829554,150
354,-19.16404925876965,150
355,-45.894029800298114,150
356,-15.24920757877452,150
357,-2.4447152091160977,150
358,-27.444079960548468,150
359,-0.5776556188954178,150
360,-12.444304058646413,150
361,2.558630658755351,150
362,-20.764902674289658,150
363,-13.235425451389656,150
364,-14.961690619271012,150
365,-18.80712188174648,150
366,-18.633548030171216,150
367,-19.32357697369674,150
368,-32.704222929578904,150
369,-19.947433906576705,150
370,-37.37757141507265,150
371,-26.90672635483392,150
372,-11.180096106338127,150
373,-20.108245815674337,150
374,-11.823223419063632,150
375,-8.407927198937406,150
376,-29.331201054964247,150
377,-15.715315668646276,150
378,-15.045080761906556,150
379,-33.60748293669164,150
380,-1.3982680134589813,150
381,17.665026304260675,150
382,-9.628478988209908,150
383,-2.996728600985028,150
384,-11.69657023825523,150
385,-4.429227174337731,150
386,-46.22000197035116,150
387,-29.035314462129737,150
388,-22.289259560665194,150
389,-3.3504365072338618,150
390,5.558736858117295,150
391,-4.545146886555811,150
392,-36.38205067690633,150
393,-25.465536723466016,150
394,-31.88497436072896,150
395,-27.764215102057094,150
396,-4.327803658570029,150
397,-6.078407281817469,150
398,-39.34145455211334,150
399,-38.022747470934476,150
400,-29.527299007387054,150
401,3.5582984949559724,150
402,-38.42091713955999,150
403,6.975093057887885,150
404,-6.941786673758433,150
405,-23.97214455413772,150
406,-11.922944801134417,150
407,-8.024597740174187,150
408,-30.585860819764193,150
409,-0.29342522415833727,150
410,3.1046819931757312,150
411,-9.087507070208769,150
412,1.3243104717593912,150
413,-9.190536777214307,150
414,3.764961413906434,150
415,-3.745706622079577,150
416,-5.5233594700254995,150
417,0.03882390829769736,150
418,-42.80733611093977,150
419,8.087832795747335,150
420,-42.524056910239,150
421,-24.097410978400667,150
422,-7.056290973071196,150
423,-6.419069212204876,150
424,-6.640712162267398,150
425,3.9885888551140085,150
426,11.127583702695167,150
427,-20.81035493161521,150
428,10.322025736093575,150
429,-10.62908443653801,150
430,-21.032345490156086,150
431,29.84514475411185,150
432,-9.822369374822731,150
433,-9.81185289694645,150
434,-28.50807404213746,150
435,3.4735410240162627,150
436,-36.80602466398583,150
437,-9.443239555101425,150
438,-9.08363047058573,150
439,0.6122968358357593,150
440,4.1112413617540735,150
441,-2.9055408281126245,150
442,4.854111060034295,150
443,-0.4248247182601089,150
444,-34.03475740118765,150
445,-30.28712238159112,150
446,-8.046386723173484,150
447,-8.625693546184442,150
448,-18.181225050389852,150
449,-11.978319114321932,150
450,-16.94262929185159,150
451,-0.5638507312313266,150
452,11.37100247738759,150
453,-18.549345836275506,150
454,-29.224801573221924,150
455,-42.19976876727608,150
456,10.299818793630626,150
457,7.3307487670801414,150
458,-32.119427324455614,150
459,-36.57400020964148,150
460,-9.369220180699509,150
461,-4.6981085164519465,150
462,-15.59358275661571,150
463,-23.26125034471456,150
464,3.2602615980328116,150
465,-22.70886977177669,150
466,-17.955254662197873,150
467,-12.317797228981624,150
468,-28.778267407153066,150
469,-20.51757781220879,150
470,20.015735888205416,150
471,4.400421342807937,150
472,-6.424650387923756,150
473,-24.22943342931401,150
474,-27.89693139106851,150
475,-3.953655479026964,150
476,16.293178678089284,150
477,-0.18390929987396798,150
478,-18.722006871894287,150
479,15.583407777949807,150
480,-10.852863068313393,150
481,-13.573535231760097,150
482,-32.017282060348144,150
483,-10.541688113888698,150
484,-13.041203952181469,150
485,-25.814511398015444,150
486,-30.596363789337087,150
487,-11.573520613721788,150
488,-35.530820491285986,150
489,-11.362834373471337,150
490,-11.854267988538766,150
491,-1.481679742205309,150
492,-24.1062318322462,150
493,-11.22639437711563,150
494,5.833733624219503,150
495,-17.38765622689422,150
496,-22.57984911794388,150
497,-7.658578374530978,150
498,-3.06400387673909,150
499,-23.777304814727785,150
500,-20.51476143481435,150
501,-16.165266113545062,150
502,-3.5346597388107277,150
503,1.7360112378906356,150
504,-17.56812316656374,150
505,-38.774899125386995,150
506,-14.57079999256065,150
507,-28.73921395011852,150
