,r,l
0,185.58330349741013,479
1,4.902744519676701,27
2,14.63044084013612,47
3,2.882630417066726,20
4,2.993830831880859,21
5,5.07398579334102,20
6,4.921709819035906,23
7,11.878626720241593,33
8,3.969039442127187,27
9,5.092442005936737,20
10,31.590840207221632,94
11,36.32288837054697,113
12,67.86894842209821,160
13,4.963118514148783,20
14,6.429487292706384,21
15,3.6192046746941933,20
16,45.38958847436239,139
17,3.1286106110709566,20
18,75.24998280399727,160
19,0.7259619767631404,27
20,283.1440308855324,805
21,20.24585875712293,51
22,103.90252751913879,280
23,388.9346016764342,1000
24,5.179360560749474,21
25,2.3457439954161368,20
26,15.532861380365112,46
27,4.341994514566192,22
28,4.572954765074369,22
29,226.58997079621696,469
30,4.193671281644357,20
31,5.186808866845543,20
32,79.07026661299267,209
33,259.38363072023867,689
34,4.3653882388528125,20
35,22.55815301357744,58
36,3.316215195581714,21
37,1.9947138777818312,20
38,146.86298016673035,324
39,230.8732245484858,583
40,73.77484726567107,136
41,4.1383114500631155,20
42,3.7667626921740096,21
43,9.774676479805606,36
44,7.862585792422121,29
45,9.133741631995072,31
46,2.7944431144789417,20
47,11.39767907748692,36
48,1.9982462790252236,20
49,2.0774990476484234,20
50,15.44171563654597,35
51,73.91313887689984,170
52,3.7104389942840426,20
53,23.944034830755193,75
54,25.883050087850904,60
55,2.555292689020498,20
56,5.081720132871389,20
57,3.411539318871437,21
58,9.88181741884027,34
59,3.959586610752333,25
60,14.263179276905378,45
61,4.0779616743838165,20
62,5.436015213554935,20
63,93.95321880202893,208
64,11.315163983134186,32
65,109.73867446037868,263
66,79.67262869398853,161
67,4.228683345040961,20
68,4.877561818589875,24
69,5.431258857137072,21
70,1.7714481292049045,21
71,19.29574833808329,57
72,68.71797895520831,146
73,5.48884944609701,20
74,9.779265497244083,37
75,3.6315697520229877,21
76,15.665811352317702,52
77,15.787109580483419,50
78,5.320311211387658,21
79,5.590483433542218,21
80,16.838073442072474,53
81,3.8872420222487634,20
82,58.13825605544413,137
83,485.9051516876645,1000
84,67.45954414109126,155
85,4.743250770804624,22
86,163.5389576195897,401
87,406.0644762054859,1000
88,3.222837468448915,20
89,16.05769619730681,40
90,4.699654956124287,20
91,17.07154544415007,41
92,40.06262812818931,90
93,83.9024152415668,202
94,204.0743407813948,424
95,4.766529374892463,21
96,4.5374821798304,20
97,138.55775566771644,304
98,16.483012935461364,46
99,10.845592893912427,48
100,16.515363678170864,45
101,19.492639862225737,59
102,3.703488010086191,20
103,76.36992992486904,185
104,22.304472891004572,61
105,30.836660874765084,72
106,5.1024395806948855,21
107,44.67256341313104,99
108,27.81398205817523,67
109,4.659697591401678,20
110,4.397282259272591,21
111,79.37055941072903,209
112,3.238775394167324,21
113,3.2512673736007045,20
114,455.32193644015604,1000
115,6.76385045543472,27
116,5.712516306386503,20
117,362.86945937100035,1000
118,11.571873461550364,27
119,58.59385256042194,124
120,79.76156907942715,166
121,5.629484125913818,20
122,15.09570532015136,58
123,7.167908042854628,27
124,74.53550593503617,175
125,7.092859118289171,26
126,4.180449062502744,20
127,70.4166390224916,166
128,3.6067678676223807,27
129,1.566578930588053,26
130,356.3066937517102,1000
131,15.40530420559257,43
132,2.838747002386087,20
133,4.940116516523464,21
134,5.006364649134465,21
135,6.422513057966322,21
136,163.6318685656839,381
137,55.22555286405214,128
138,57.43763562197103,130
139,62.86784224895592,171
140,4.761972086367778,23
141,4.101085359000706,29
142,6.437574723135079,24
143,26.362865875853355,69
144,382.0483100250364,1000
145,258.19246407611706,648
146,28.930859173421887,67
147,85.16767237109262,186
148,4.61620223888525,20
149,2.7660848202223294,20
150,25.254360689582683,63
