,r,l
0,19.0,19
1,19.0,19
2,15.0,15
3,33.0,33
4,30.0,30
5,16.0,16
6,10.0,10
7,8.0,8
8,13.0,13
9,42.0,42
10,17.0,17
11,26.0,26
12,33.0,33
13,22.0,22
14,28.0,28
15,12.0,12
16,17.0,17
17,15.0,15
18,12.0,12
19,29.0,29
20,18.0,18
21,9.0,9
22,15.0,15
23,27.0,27
24,13.0,13
25,10.0,10
26,19.0,19
27,20.0,20
28,14.0,14
29,12.0,12
30,14.0,14
31,20.0,20
32,14.0,14
33,12.0,12
34,12.0,12
35,16.0,16
36,11.0,11
37,10.0,10
38,9.0,9
39,9.0,9
40,17.0,17
41,19.0,19
42,12.0,12
43,8.0,8
44,10.0,10
45,13.0,13
46,9.0,9
47,13.0,13
48,13.0,13
49,13.0,13
50,10.0,10
51,11.0,11
52,11.0,11
53,11.0,11
54,10.0,10
55,13.0,13
56,12.0,12
57,13.0,13
58,9.0,9
59,10.0,10
60,10.0,10
61,13.0,13
62,9.0,9
63,12.0,12
64,10.0,10
65,10.0,10
66,11.0,11
67,13.0,13
68,11.0,11
69,14.0,14
70,15.0,15
71,11.0,11
72,13.0,13
73,10.0,10
74,10.0,10
75,10.0,10
76,11.0,11
77,15.0,15
78,8.0,8
79,8.0,8
80,9.0,9
81,10.0,10
82,16.0,16
83,11.0,11
84,11.0,11
85,15.0,15
86,11.0,11
87,9.0,9
88,18.0,18
89,9.0,9
90,9.0,9
91,15.0,15
92,9.0,9
93,18.0,18
94,16.0,16
95,20.0,20
96,8.0,8
97,12.0,12
98,8.0,8
99,17.0,17
100,14.0,14
101,9.0,9
102,33.0,33
103,25.0,25
104,54.0,54
105,15.0,15
106,30.0,30
107,10.0,10
108,22.0,22
109,14.0,14
110,16.0,16
111,40.0,40
112,12.0,12
113,15.0,15
114,11.0,11
115,14.0,14
116,22.0,22
117,14.0,14
118,25.0,25
119,12.0,12
120,8.0,8
121,7.0,7
122,14.0,14
123,23.0,23
124,16.0,16
125,9.0,9
126,15.0,15
127,11.0,11
128,14.0,14
129,9.0,9
130,12.0,12
131,15.0,15
132,14.0,14
133,7.0,7
134,12.0,12
135,14.0,14
136,11.0,11
137,16.0,16
138,11.0,11
139,12.0,12
140,9.0,9
141,11.0,11
142,12.0,12
143,12.0,12
144,8.0,8
145,12.0,12
146,13.0,13
147,16.0,16
148,8.0,8
149,9.0,9
150,15.0,15
151,14.0,14
152,17.0,17
153,17.0,17
154,16.0,16
155,13.0,13
156,13.0,13
157,11.0,11
158,11.0,11
159,13.0,13
160,14.0,14
161,9.0,9
162,16.0,16
163,12.0,12
164,9.0,9
165,14.0,14
166,54.0,54
167,28.0,28
168,14.0,14
169,15.0,15
170,23.0,23
171,11.0,11
172,29.0,29
173,58.0,58
174,21.0,21
175,14.0,14
176,20.0,20
177,28.0,28
178,20.0,20
179,20.0,20
180,14.0,14
181,11.0,11
182,11.0,11
183,15.0,15
184,17.0,17
185,17.0,17
186,28.0,28
187,18.0,18
188,14.0,14
189,23.0,23
190,49.0,49
191,9.0,9
192,19.0,19
193,13.0,13
194,27.0,27
195,16.0,16
196,38.0,38
197,24.0,24
198,25.0,25
199,17.0,17
200,30.0,30
201,16.0,16
202,10.0,10
203,9.0,9
204,32.0,32
205,9.0,9
206,43.0,43
207,30.0,30
208,66.0,66
209,49.0,49
210,11.0,11
211,17.0,17
