,r,l
0,-20.280486538340565,150
1,-12.73722515832537,150
2,0.2827269434768905,150
3,2.1385711726753596,150
4,7.227459957738329,150
5,-3.7457808561684542,150
6,-2.4982377869682564,150
7,-7.650758006014287,150
8,-0.07241212732834001,150
9,3.65426145866265,150
10,-43.115931652778116,150
11,5.267928029495051,150
12,-20.619824328050843,150
13,-25.916290866080484,150
14,-31.20589725186457,150
15,-7.667658157949002,150
16,7.2829107914669455,150
17,-17.095814983784656,150
18,-35.856877157530654,150
19,-0.46968821169034475,150
20,6.952698542615501,150
21,-13.711559420041102,150
22,-8.771037206277134,150
23,-5.8816806082420605,150
24,-20.680149676032016,150
25,-20.23035984333448,150
26,-4.768018601899055,150
27,-11.891999351819562,150
28,-9.690675864142683,150
29,-14.990635448136706,150
30,-2.7401115682276314,150
31,-16.76825985614665,150
32,-52.19508732652115,150
33,-25.455109794179076,150
34,-0.37746323115463976,150
35,-8.870209868492605,150
36,-27.626575468791515,150
37,-10.774837673992428,150
38,-14.733001444587558,150
39,-9.462199033196086,150
40,-6.825215570467547,150
41,-8.417718045742815,150
42,0.45766664899163745,150
43,-23.19517853657582,150
44,-11.011615166127712,150
45,-16.549884495229158,150
46,-0.8675267888990006,150
47,8.752743944710499,150
48,-16.203707061280177,150
49,-6.207264022861338,150
50,-2.551931977415559,150
51,-21.443335455027693,150
52,-13.162266849432255,150
53,-10.933909451242004,150
54,-25.76886573191971,150
55,-1.1234000596091003,150
56,-8.188498471749309,150
57,-29.580704811873318,150
58,-5.224676048795583,150
59,-19.64387963694306,150
60,-19.58294493083142,150
61,-3.9509903749982787,150
62,-28.961851130475303,150
63,9.957256074239119,150
64,1.8702285295820575,150
65,-16.61814435959395,150
66,6.685050594705927,150
67,-17.269144570495044,150
68,-9.281307014226517,150
69,-19.180562995960603,150
70,-13.541367344453695,150
71,-11.213691184846294,150
72,-15.975754364132916,150
73,1.9968471418856024,150
74,7.3187033885919455,150
75,-2.197016695046656,150
76,-14.6235743594494,150
77,-22.270568776893803,150
78,-11.94132150983684,150
79,-9.255793165753637,150
80,-16.619970817631884,150
81,-2.497450509434112,150
82,-32.40883390093839,150
83,-32.5063725001162,150
84,-3.9362075556159817,150
85,-12.547019550040181,150
86,-16.101744619338792,150
87,-6.599264806619336,150
88,-2.209522947495626,150
89,-16.771522149331695,150
90,-10.64986996099515,150
91,-7.869890377172222,150
92,-14.03228175306201,150
93,-8.985193936880618,150
94,-0.48884602965489143,150
95,-9.019058668524002,150
96,-11.000304940475868,150
97,-22.622187311202463,150
98,-8.83462524859493,150
99,-16.63262181382377,150
100,-12.272069691795856,150
101,-17.72081943953064,150
102,-20.083124257019517,150
103,-4.36711938276601,150
104,-15.203611337601814,150
105,-32.75428735523063,150
106,-17.558524576423157,150
107,-12.977451454411641,150
108,-18.01208057463667,150
109,-3.7531942117638075,150
110,-18.502192088604307,150
111,1.145218528720806,150
112,-3.100277746515716,150
113,-4.249119315358895,150
114,5.784172582739466,150
115,15.680962565813596,150
116,-4.9129182824525355,150
117,-11.225649045355217,150
118,-28.536212770881498,150
119,-15.07491820266857,150
120,-30.93939226742859,150
121,-19.9660874064407,150
122,-26.544708728644135,150
123,-3.60646973696298,150
124,-22.850859362692017,150
125,6.698741443477818,150
126,-8.743805031292647,150
127,2.694827506162548,150
128,-16.96282249911375,150
129,-19.03946453769638,150
130,12.782708501110484,150
131,-27.352031511262126,150
132,-15.362995765935747,150
133,10.975203088346944,150
134,5.751995164706697,150
135,5.412804310005787,150
136,-1.1226056533214492,150
137,-17.02255133166336,150
138,-27.806824209142178,150
139,-11.087586848380631,150
140,-25.375639624261268,150
141,-9.080196974841908,150
142,-3.6246473367834025,150
143,-15.419392626102445,150
144,-2.874586282008566,150
145,-30.16557440218924,150
146,9.554748057748231,150
147,-23.558581757275363,150
148,10.144800150771722,150
149,-11.462858492365566,150
150,-12.703420888533934,150
151,-12.157539278831576,150
152,-0.8714685349975575,150
153,-7.297551649725614,150
154,-28.42952750167824,150
155,-8.02981696504359,150
156,21.75373630566658,150
157,13.34480007545704,150
158,-37.296943757548156,150
159,-14.261557252662307,150
160,-8.026580466691474,150
161,-31.695854201712848,150
162,-1.0436022770029518,150
163,-11.556738879366833,150
